,X,created_at,full_text,likes_count,mentioning_users.0,mentioning_users.1,mentioning_users.2,mentioning_users.3,mentioning_users.4,mentioning_users.5,mentioning_users.6,mentioning_users.7,mentioning_users.8,mentioning_users.9,mentioning_users.10,mentioning_users.11,mentioning_users.12,mentioning_users.13,mentioning_users.14,mentioning_users.15,played_count,quotes_count,replies_count,replying_to.0,replying_to.1,replying_to.2,replying_to.3,replying_to.4,replying_to.5,replying_to.6,replying_to.7,replying_to.8,replying_to.9,replying_to.10,replying_to.11,replying_to.12,replying_to.13,replying_to.14,replying_to.15,replying_to.16,replying_to.17,replying_to.18,replying_to.19,replying_to.20,replying_to.21,replying_to.22,replying_to.23,replying_to.24,replying_to.25,replying_to.26,replying_to.27,replying_to.28,replying_to.29,replying_to.30,replying_to.31,replying_to.32,replying_to.33,replying_to.34,replying_to.35,replying_to.36,replying_to.37,replying_to.38,replying_to.39,replying_to.40,replying_to.41,replying_to.42,replying_to.43,replying_to.44,replying_to.45,replying_to.46,replying_to.47,retweeted_by,retweets_count,tweet_hashtags.0,tweet_hashtags.1,tweet_hashtags.2,tweet_hashtags.3,tweet_hashtags.4,tweet_hashtags.5,tweet_hashtags.6,tweet_hashtags.7,tweet_hashtags.8,tweet_hashtags.9,tweet_hashtags.10,tweet_hashtags.11,tweet_hashtags.12,tweet_hashtags.13,tweet_hashtags.14,tweet_hashtags.15,tweet_hashtags.16,tweet_hashtags.17,tweet_hashtags.18,tweet_hashtags.19,tweet_hashtags.20,tweet_hashtags.21,tweet_hashtags.22,tweet_hashtags.23,tweet_id,tweet_links.0,tweet_links.1,tweet_links.2,tweet_links.3,url,user_is_verified,user_name,language,engagement,char_count,word_count,tokens,doc_prep,doc_prep_nostop,lemmatize
337,858,Wed Mar 01 19:06:00 +00:00 2023,#effetsindesirables #Gardasil #proces #RobertKennedy Parents! Ne laissez pas big pharma ruiner la santÈ de vos enfants ! …coutez #ChildrenHealthDefense,0,,,,,,,,,,,,,,,,,0,0,0,252b0256,e9406fca,5fe1257b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#effetsindesirables,#Gardasil,#proces,#RobertKennedy,#ChildrenHealthDefense,,,,,,,,,,,,,,,,,,,,1.631008137531609e+18,,,,,https://twitter.com/horsdubocal/status/1631008137531609107,False,a974815c,fr,0,151,19,"['#', 'effetsindesirables', '#', 'Gardasil', '#', 'proces', '#', 'RobertKennedy', 'Parents', '!', 'Ne', 'laissez', 'pas', 'big', 'pharma', 'ruiner', 'la', 'santÈ', 'de', 'vos', 'enfants', '!', '…coutez', '#', 'ChildrenHealthDefense']","['effetsindesirables', 'gardasil', 'proces', 'robertkennedy', 'parents', 'laissez', 'pas', 'big', 'pharma', 'ruiner', 'santè', 'vos', 'enfants', 'childrenhealthdefense']","['effetsindesirables', 'gardasil', 'proces', 'robertkennedy', 'parents', 'laissez', 'big', 'pharma', 'ruiner', 'santè', 'enfants', 'childrenhealthdefense']","['effetsindesirable', 'gardasil', 'proce', 'robertkennedy', 'parent', 'laisser', 'big', 'pharma', 'ruiner', 'santè', 'enfant', 'childrenhealthdefense']"
338,859,Fri Mar 03 09:32:00 +00:00 2023,"Bonjour Pr @raoult_didier ,""Je fais suite ‡ un tweet que je vous ai envoyÈ hier et je vois celui de @CheckNewsfr ci-dessous.""Quelle est votre position sur le #Gardasil aujourdíhui sachant que #Merck est en procËs aux USA Et que #Sanofi le commercialise en Europe ? Merci ??",2,acfe9c7d,d52fa009,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Gardasil,#Merck,#Sanofi,,,,,,,,,,,,,,,,,,,,,,1.63158839500383e+18,,,,,https://twitter.com/RealGrayJedi/status/1631588395003830272,False,e624efe2,fr,5,273,47,"['Bonjour', 'Pr', '@', 'raoult_didier', ',', ""''"", 'Je', 'fais', 'suite', '‡', 'un', 'tweet', 'que', 'je', 'vous', 'ai', 'envoyÈ', 'hier', 'et', 'je', 'vois', 'celui', 'de', '@', 'CheckNewsfr', 'ci-dessous', '.', '``', 'Quelle', 'est', 'votre', 'position', 'sur', 'le', '#', 'Gardasil', 'aujourdíhui', 'sachant', 'que', '#', 'Merck', 'est', 'en', 'procËs', 'aux', 'USA', 'Et', 'que', '#', 'Sanofi', 'le', 'commercialise', 'en', 'Europe', '?', 'Merci', '?', '?']","['bonjour', 'fais', 'suite', 'tweet', 'que', 'vous', 'envoyè', 'hier', 'vois', 'celui', 'checknewsfr', 'quelle', 'est', 'votre', 'position', 'sur', 'gardasil', 'aujourdíhui', 'sachant', 'que', 'merck', 'est', 'procës', 'aux', 'usa', 'que', 'sanofi', 'commercialise', 'europe', 'merci']","['bonjour', 'fais', 'suite', 'tweet', 'envoyè', 'hier', 'vois', 'celui', 'checknewsfr', 'quelle', 'position', 'gardasil', 'aujourdíhui', 'sachant', 'merck', 'procës', 'usa', 'sanofi', 'commercialise', 'europe', 'merci']","['bonjour', 'fai', 'suite', 'tweet', 'envoyè', 'hier', 'voi', 'celui', 'checknewsfr', 'quell', 'position', 'gardasil', 'aujourdíhui', 'savoir', 'merck', 'procë', 'user', 'sanofi', 'commercialiser', 'europe', 'merci']"
339,860,Wed Mar 01 19:05:00 +00:00 2023,ProtÈgeons nos enfants: restons loin des vaccins et de leurs #effetssecondaires le #Gardasil fait face ‡ des masses de procËs aux USA. …coutez #RobertKennedy,1,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#effetssecondaires,#Gardasil,#RobertKennedy,,,,,,,,,,,,,,,,,,,,,,1.6310076872604915e+18,,,,,https://twitter.com/horsdubocal/status/1631007687260491794,False,a974815c,fr,2,157,24,"['ProtÈgeons', 'nos', 'enfants', ':', 'restons', 'loin', 'des', 'vaccins', 'et', 'de', 'leurs', '#', 'effetssecondaires', 'le', '#', 'Gardasil', 'fait', 'face', '‡', 'des', 'masses', 'de', 'procËs', 'aux', 'USA', '.', '…coutez', '#', 'RobertKennedy']","['protègeons', 'nos', 'enfants', 'restons', 'loin', 'des', 'vaccins', 'leurs', 'effetssecondaires', 'gardasil', 'fait', 'face', 'des', 'masses', 'procës', 'aux', 'usa', 'robertkennedy']","['protègeons', 'enfants', 'restons', 'loin', 'vaccins', 'leurs', 'effetssecondaires', 'gardasil', 'fait', 'face', 'masses', 'procës', 'usa', 'robertkennedy']","['protègeon', 'enfant', 'reston', 'loin', 'vaccin', 'leur', 'effetssecondaire', 'gardasil', 'faire', 'face', 'masse', 'procë', 'user', 'robertkennedy']"
340,861,Fri Mar 03 09:24:00 +00:00 2023,"""""Je ne me risquerais pas ‡ injecter le #Gardasil ‡ ma fille"""""""":""le Dr VÈronique Chabernaud, oncologue et ancien cadre dirigeant d'un grand groupe pharmaceutique, explique au Point.fr ses doutes sur l'efficacitÈ du vaccin. Par†Sophie Bartczak"" lepoint.fr/sante/je-ne-me-riÖ",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6315863293340385e+18,http://Point.fr,https://www.lepoint.fr/sante/je-ne-me-risquerais-pas-a-injecter-le-gardasil-a-ma-fille-27-11-2013-1762248_40.php#11,,,https://twitter.com/ToursInsoumis/status/1631586329334038528,True,620a3023,fr,1,274,36,"['``', '``', 'Je', 'ne', 'me', 'risquerais', 'pas', '‡', 'injecter', 'le', '#', 'Gardasil', '‡', 'ma', 'fille', ""''"", ""''"", ""''"", ""''"", ':', ""''"", 'le', 'Dr', 'VÈronique', 'Chabernaud', ',', 'oncologue', 'et', 'ancien', 'cadre', 'dirigeant', ""d'un"", 'grand', 'groupe', 'pharmaceutique', ',', 'explique', 'au', 'Point.fr', 'ses', 'doutes', 'sur', ""l'efficacitÈ"", 'du', 'vaccin', '.', 'Par†Sophie', 'Bartczak', ""''"", 'lepoint.fr/sante/je-ne-me-riÖ']","['risquerais', 'pas', 'injecter', 'gardasil', 'fille', 'vèronique', 'chabernaud', 'oncologue', 'ancien', 'cadre', 'dirigeant', 'grand', 'groupe', 'pharmaceutique', 'explique', 'ses', 'doutes', 'sur', 'vaccin', 'bartczak']","['risquerais', 'injecter', 'gardasil', 'fille', 'vèronique', 'chabernaud', 'oncologue', 'ancien', 'cadre', 'dirigeant', 'grand', 'groupe', 'pharmaceutique', 'explique', 'doutes', 'vaccin', 'bartczak']","['risquer', 'injecter', 'gardasil', 'fille', 'vèroniqu', 'chabernaud', 'oncologue', 'ancien', 'cadre', 'dirigeant', 'grand', 'groupe', 'pharmaceutique', 'expliquer', 'doute', 'vaccin', 'bartczak']"
341,862,Fri Mar 03 09:23:00 +00:00 2023,"Dissimulation : les effets nocifs du mÈdicament #Vioxx avaient provoquÈ 40 000 morts aux …tats-Unis... et aucun en France ?""#Merck #Gardasil ? "" lemediaen442.fr/la-dissimulaÖ",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Vioxx,#Merck,#Gardasil,,,,,,,,,,,,,,,,,,,,,,1.6315859974135726e+18,https://lemediaen442.fr/la-dissimulation-les-effets-nocifs-du-medicament-vioxx-avait-provoque-40-000-morts-aux-etats-unis-et-aucun-en-france/,,,,https://twitter.com/SOLARisis1/status/1631585997413572608,False,de37e57a,fr,0,174,24,"['Dissimulation', ':', 'les', 'effets', 'nocifs', 'du', 'mÈdicament', '#', 'Vioxx', 'avaient', 'provoquÈ', '40', '000', 'morts', 'aux', '…tats-Unis', '...', 'et', 'aucun', 'en', 'France', '?', '``', '#', 'Merck', '#', 'Gardasil', '?', '``', 'lemediaen442.fr/la-dissimulaÖ']","['dissimulation', 'les', 'effets', 'nocifs', 'mèdicament', 'vioxx', 'avaient', 'provoquè', 'morts', 'aux', 'aucun', 'france', 'merck', 'gardasil']","['dissimulation', 'effets', 'nocifs', 'mèdicament', 'vioxx', 'provoquè', 'morts', 'aucun', 'france', 'merck', 'gardasil']","['dissimulation', 'effet', 'nocif', 'mèdicamer', 'viox', 'provoquè', 'mort', 'aucun', 'france', 'merck', 'gardasil']"
342,864,Fri Mar 03 08:54:00 +00:00 2023,"?? PÈtition Stop #Gardasil "" NON ‡ la vaccination de masse dans les collËges avec le vaccin contre le papillomavirus ! petitions.association-sante-Ö #ProtegeonsNosEnfants RT#Jarnac #papillomavirus #hpv ""#EnfantsEnDanger #macron",21,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,#Gardasil,#ProtegeonsNosEnfants,#Jarnac,#papillomavirus,#hpv,#EnfantsEnDanger,#macron,,,,,,,,,,,,,,,,,,1.6315788389404915e+18,https://petitions.association-sante-naturelle.info/petition-stop_vaccin_papillomavirus-signature,,,,https://twitter.com/AssociationPEC/status/1631578838940491777,False,a7587ab3,fr,43,227,28,"['?', '?', 'PÈtition', 'Stop', '#', 'Gardasil', '``', 'NON', '‡', 'la', 'vaccination', 'de', 'masse', 'dans', 'les', 'collËges', 'avec', 'le', 'vaccin', 'contre', 'le', 'papillomavirus', '!', 'petitions.association-sante-Ö', '#', 'ProtegeonsNosEnfants', 'RT', '#', 'Jarnac', '#', 'papillomavirus', '#', 'hpv', '``', '#', 'EnfantsEnDanger', '#', 'macron']","['pètition', 'stop', 'gardasil', 'non', 'vaccination', 'masse', 'dans', 'les', 'collëges', 'avec', 'vaccin', 'contre', 'papillomavirus', 'protegeonsnosenfants', 'jarnac', 'papillomavirus', 'hpv', 'enfantsendanger', 'macron']","['pètition', 'stop', 'gardasil', 'non', 'vaccination', 'masse', 'collëges', 'vaccin', 'contre', 'papillomavirus', 'protegeonsnosenfants', 'jarnac', 'papillomavirus', 'hpv', 'enfantsendanger', 'macron']","['pètition', 'stop', 'gardasil', 'non', 'vaccination', 'masse', 'collëge', 'vaccin', 'contre', 'papillomavirus', 'protegeonsnosenfant', 'jarnac', 'papillomavirus', 'hpv', 'enfantsendanger', 'macron']"
343,870,Fri Mar 03 08:46:00 +00:00 2023,"#Gardasil: Le procËs a """"""""DEBUTE"""""""" aux USA mais comme d'habitude, @france_soir, le champions de la dÈsinformation, estime qu'il est dÈj‡ terminÈ. Rappel: en France le mÍme procËs s'est soldÈ par un non-lieu.",4,ed522992,,,,,,,,,,,,,,,,0,0,0,ed522992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Gardasil:,,,,,,,,,,,,,,,,,,,,,,,,1.6315767251411927e+18,,,,,https://twitter.com/DrAntoineDucret/status/1631576725141192704,True,fabc5d7c,fr,6,210,32,"['#', 'Gardasil', ':', 'Le', 'procËs', 'a', '``', ""''"", ""''"", ""''"", 'DEBUTE', ""''"", ""''"", ""''"", ""''"", 'aux', 'USA', 'mais', 'comme', ""d'habitude"", ',', '@', 'france_soir', ',', 'le', 'champions', 'de', 'la', 'dÈsinformation', ',', 'estime', ""qu'il"", 'est', 'dÈj‡', 'terminÈ', '.', 'Rappel', ':', 'en', 'France', 'le', 'mÍme', 'procËs', ""s'est"", 'soldÈ', 'par', 'un', 'non-lieu', '.']","['gardasil', 'procës', 'debute', 'aux', 'usa', 'mais', 'comme', 'champions', 'dèsinformation', 'estime', 'est', 'terminè', 'rappel', 'france', 'míme', 'procës', 'soldè', 'par']","['gardasil', 'procës', 'debute', 'usa', 'comme', 'champions', 'dèsinformation', 'estime', 'terminè', 'rappel', 'france', 'míme', 'procës', 'soldè']","['gardasil', 'procë', 'debute', 'user', 'comme', 'champion', 'dèsinformation', 'estime', 'terminè', 'rappel', 'france', 'míme', 'procë', 'soldè']"
344,873,Wed Mar 01 18:56:00 +00:00 2023,"Le coup de Jarnac de Macron en dÈplacement hier contre le papillomaVirus"" Notre PrÈsident aurait-il voulu Ítre docteur dans une autre vie ou visiteur mÈdical ?  Macron nous croulons sous des problËmes cruciaux la paix ou la guerre, les retraites...  #PapillomaVirus""#Gardasil",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#PapillomaVirus,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.6310054109613588e+18,,,,,https://twitter.com/Joe44Joy/status/1631005410961358866,False,515c25ab,fr,0,275,41,"['Le', 'coup', 'de', 'Jarnac', 'de', 'Macron', 'en', 'dÈplacement', 'hier', 'contre', 'le', 'papillomaVirus', ""''"", 'Notre', 'PrÈsident', 'aurait-il', 'voulu', 'Ítre', 'docteur', 'dans', 'une', 'autre', 'vie', 'ou', 'visiteur', 'mÈdical', '?', 'Macron', 'nous', 'croulons', 'sous', 'des', 'problËmes', 'cruciaux', 'la', 'paix', 'ou', 'la', 'guerre', ',', 'les', 'retraites', '...', '#', 'PapillomaVirus', ""''"", '#', 'Gardasil']","['coup', 'jarnac', 'macron', 'dèplacement', 'hier', 'contre', 'papillomavirus', 'notre', 'prèsident', 'voulu', 'ítre', 'docteur', 'dans', 'une', 'autre', 'vie', 'visiteur', 'mèdical', 'macron', 'nous', 'croulons', 'sous', 'des', 'problëmes', 'cruciaux', 'paix', 'guerre', 'les', 'retraites', 'papillomavirus', 'gardasil']","['coup', 'jarnac', 'macron', 'dèplacement', 'hier', 'contre', 'papillomavirus', 'prèsident', 'voulu', 'ítre', 'docteur', 'autre', 'vie', 'visiteur', 'mèdical', 'macron', 'croulons', 'sous', 'problëmes', 'cruciaux', 'paix', 'guerre', 'retraites', 'papillomavirus', 'gardasil']","['coup', 'jarnac', 'macron', 'dèplacement', 'hier', 'contre', 'papillomavirus', 'prèsident', 'vouloir', 'ítre', 'docteur', 'autre', 'vie', 'visiteur', 'mèdical', 'macron', 'crouler', 'sou', 'problëme', 'cruciau', 'paix', 'guerre', 'retraite', 'papillomavirus', 'gardasil']"
345,874,Fri Mar 03 08:33:00 +00:00 2023,"Le #Gardasil provoque  effets secondaires graves et DÈcËs de jeunes filles injectÈes""Le Conseil indien: Recherche mÈdicale a exigÈ l'arrÍt immÈdiat de ce vax""Les 11 vaccins obligatoires pour les nourrissons (Loi AgnËs Buzyn) causent des effets secondaires graves dus aux adjuvants",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6315733862907658e+18,,,,,https://twitter.com/72andree72/status/1631573386290765824,False,87d7af5f,fr,1,280,40,"['Le', '#', 'Gardasil', 'provoque', 'effets', 'secondaires', 'graves', 'et', 'DÈcËs', 'de', 'jeunes', 'filles', 'injectÈes', ""''"", 'Le', 'Conseil', 'indien', ':', 'Recherche', 'mÈdicale', 'a', 'exigÈ', ""l'arrÍt"", 'immÈdiat', 'de', 'ce', 'vax', ""''"", 'Les', '11', 'vaccins', 'obligatoires', 'pour', 'les', 'nourrissons', '(', 'Loi', 'AgnËs', 'Buzyn', ')', 'causent', 'des', 'effets', 'secondaires', 'graves', 'dus', 'aux', 'adjuvants']","['gardasil', 'provoque', 'effets', 'secondaires', 'graves', 'dècës', 'jeunes', 'filles', 'injectèes', 'conseil', 'indien', 'recherche', 'mèdicale', 'exigè', 'immèdiat', 'vax', 'les', 'vaccins', 'obligatoires', 'pour', 'les', 'nourrissons', 'loi', 'agnës', 'buzyn', 'causent', 'des', 'effets', 'secondaires', 'graves', 'dus', 'aux', 'adjuvants']","['gardasil', 'provoque', 'effets', 'secondaires', 'graves', 'dècës', 'jeunes', 'filles', 'injectèes', 'conseil', 'indien', 'recherche', 'mèdicale', 'exigè', 'immèdiat', 'vax', 'vaccins', 'obligatoires', 'nourrissons', 'loi', 'agnës', 'buzyn', 'causent', 'effets', 'secondaires', 'graves', 'dus', 'adjuvants']","['gardasil', 'provoqu', 'effet', 'secondaire', 'grave', 'dècë', 'jeune', 'fille', 'injectèes', 'conseil', 'indien', 'recherche', 'mèdical', 'exigè', 'immèdiat', 'va', 'vaccin', 'obligatoire', 'nourrisson', 'loi', 'agnës', 'buzyn', 'causer', 'effet', 'secondaire', 'grave', 'devoir', 'adjuvant']"
346,875,Wed Mar 01 18:53:00 +00:00 2023,"#braun #gardasil""""La volontÈ de [#Macronie ] est de cibler toute une tranche d'‚ge....""""""""""""Les 11-13ans Ètaient les enfants n'ayant pas de #vaccination #COVID19 """"""""obligatoire """""""" en 2021-2022. Juste une constatation.  Hulot de Merk, #Gardasil ,a ÈtÈ condamnÈ ‡ 7millions en indemnitÈs",11,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,#braun,#gardasil,#vaccination,#COVID19,#Gardasil,,,,,,,,,,,,,,,,,,,,1.6310047569896732e+18,,,,,https://twitter.com/08Estelle06D10/status/1631004756989673481,False,7dda4107,fr,21,288,40,"['#', 'braun', '#', 'gardasil', ""''"", ""''"", 'La', 'volontÈ', 'de', '[', '#', 'Macronie', ']', 'est', 'de', 'cibler', 'toute', 'une', 'tranche', ""d'‚ge"", '....', ""''"", ""''"", ""''"", ""''"", ""''"", ""''"", 'Les', '11-13ans', 'Ètaient', 'les', 'enfants', ""n'ayant"", 'pas', 'de', '#', 'vaccination', '#', 'COVID19', '``', ""''"", ""''"", ""''"", 'obligatoire', '``', ""''"", ""''"", ""''"", 'en', '2021-2022', '.', 'Juste', 'une', 'constatation', '.', 'Hulot', 'de', 'Merk', ',', '#', 'Gardasil', ',', 'a', 'ÈtÈ', 'condamnÈ', '‡', '7millions', 'en', 'indemnitÈs']","['braun', 'gardasil', 'volontè', 'macronie', 'est', 'cibler', 'toute', 'une', 'tranche', 'les', 'ètaient', 'les', 'enfants', 'pas', 'vaccination', 'obligatoire', 'juste', 'une', 'constatation', 'hulot', 'merk', 'gardasil', 'ètè', 'condamnè', 'indemnitès']","['braun', 'gardasil', 'volontè', 'macronie', 'cibler', 'toute', 'tranche', 'ètaient', 'enfants', 'vaccination', 'obligatoire', 'juste', 'constatation', 'hulot', 'merk', 'gardasil', 'ètè', 'condamnè', 'indemnitès']","['braun', 'gardasil', 'volontè', 'macronie', 'cibler', 'tout', 'tranch', 'ètaient', 'enfant', 'vaccination', 'obligatoire', 'juste', 'constatation', 'hulot', 'merk', 'gardasil', 'ètè', 'condamnè', 'indemnitè']"
347,876,Fri Mar 03 08:28:00 +00:00 2023,"Emmanuel Macron enfile son costume de mÈdecin et se prÈcipite pour vacciner les enfants au #Gardasil.""""On va gÈnÈraliser la vaccination dËs le collËge"""""""" a-t-il indiquÈ""?? A quand un vaccin contre la corruption ?""francesoir.fr/societe-sante/Ö",33,,,,,,,,,,,,,,,,,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,#Gardasil.,,,,,,,,,,,,,,,,,,,,,,,,1.63157220554385e+18,https://www.francesoir.fr/societe-sante/gardasil-l-etonnante-precipitation-d-emmanuel-macron-pour-vacciner-les-enfants,,,,https://twitter.com/fabien_mtp/status/1631572205543849985,False,4398d1bd,fr,58,243,33,"['Emmanuel', 'Macron', 'enfile', 'son', 'costume', 'de', 'mÈdecin', 'et', 'se', 'prÈcipite', 'pour', 'vacciner', 'les', 'enfants', 'au', '#', 'Gardasil', '.', '``', '``', 'On', 'va', 'gÈnÈraliser', 'la', 'vaccination', 'dËs', 'le', 'collËge', ""''"", ""''"", ""''"", ""''"", 'a-t-il', 'indiquÈ', ""''"", '?', '?', 'A', 'quand', 'un', 'vaccin', 'contre', 'la', 'corruption', '?', '``', 'francesoir.fr/societe-sante/Ö']","['emmanuel', 'macron', 'enfile', 'son', 'costume', 'mèdecin', 'prècipite', 'pour', 'vacciner', 'les', 'enfants', 'gardasil', 'gènèraliser', 'vaccination', 'dës', 'collëge', 'indiquè', 'quand', 'vaccin', 'contre', 'corruption']","['emmanuel', 'macron', 'enfile', 'costume', 'mèdecin', 'prècipite', 'vacciner', 'enfants', 'gardasil', 'gènèraliser', 'vaccination', 'dës', 'collëge', 'indiquè', 'quand', 'vaccin', 'contre', 'corruption']","['emmanuel', 'macron', 'enfiler', 'costume', 'mèdecin', 'prècipite', 'vacciner', 'enfant', 'gardasil', 'gènèraliser', 'vaccination', 'dës', 'collëge', 'indiquè', 'quand', 'vaccin', 'contre', 'corruption']"
348,877,Wed Mar 01 18:50:00 +00:00 2023,"Mon petit cousin a ÈtÈ emmenÈ de l'hÙpital en hÈlicoptËre cet aprËs-midi. PÈricardite ou myocardite. Injection x3. 16 ans.""""Je suis dÈmoralisÈe tellement j'ai la haine de ce qu'ils ont fait aux jeunes. A l'avenir de l'humanitÈ. Et ils veulent continuer ‡ piquer. #Gardasil",1,,,,,,,,,,,,,,,,,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6310040945035507e+18,,,,,https://twitter.com/NathLagazelle/status/1631004094503550995,False,bb3f4d1d,fr,3,272,43,"['Mon', 'petit', 'cousin', 'a', 'ÈtÈ', 'emmenÈ', 'de', ""l'hÙpital"", 'en', 'hÈlicoptËre', 'cet', 'aprËs-midi', '.', 'PÈricardite', 'ou', 'myocardite', '.', 'Injection', 'x3', '.', '16', 'ans', '.', '``', '``', 'Je', 'suis', 'dÈmoralisÈe', 'tellement', ""j'ai"", 'la', 'haine', 'de', 'ce', ""qu'ils"", 'ont', 'fait', 'aux', 'jeunes', '.', 'A', ""l'avenir"", 'de', ""l'humanitÈ"", '.', 'Et', 'ils', 'veulent', 'continuer', '‡', 'piquer', '.', '#', 'Gardasil']","['mon', 'petit', 'cousin', 'ètè', 'emmenè', 'hèlicoptëre', 'cet', 'pèricardite', 'myocardite', 'injection', 'ans', 'suis', 'dèmoralisèe', 'tellement', 'haine', 'ont', 'fait', 'aux', 'jeunes', 'ils', 'veulent', 'continuer', 'piquer', 'gardasil']","['petit', 'cousin', 'ètè', 'emmenè', 'hèlicoptëre', 'cet', 'pèricardite', 'myocardite', 'injection', 'ans', 'dèmoralisèe', 'tellement', 'haine', 'fait', 'jeunes', 'veulent', 'continuer', 'piquer', 'gardasil']","['petit', 'cousin', 'ètè', 'emmenè', 'hèlicoptëre', 'ce', 'pèricardit', 'myocardite', 'injection', 'an', 'dèmoralisèe', 'tellement', 'haine', 'faire', 'jeune', 'vouloir', 'continuer', 'piquer', 'gardasil']"
349,878,Fri Mar 03 08:18:00 +00:00 2023,"??Manu super commercial de #BigPharma ! Donc, la santÈ de nos enfants devrait Ítre gÈrÈe par le ministËre de l'Èducation.... ??Permettez aux professeurs de pouvoir enseigner en toute sÈcuritÈ avant de faire de l'ingÈrance mÈdicale. """"?Le #gardasil est inefficace et dangereux.",1,,,,,,,,,,,,,,,,,0,0,0,e9406fca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#BigPharma,#gardasil,,,,,,,,,,,,,,,,,,,,,,,1.6315696520725463e+18,,,,,https://twitter.com/AkwaticV/status/1631569652072546304,False,c630e8e6,fr,1,276,41,"['?', '?', 'Manu', 'super', 'commercial', 'de', '#', 'BigPharma', '!', 'Donc', ',', 'la', 'santÈ', 'de', 'nos', 'enfants', 'devrait', 'Ítre', 'gÈrÈe', 'par', 'le', 'ministËre', 'de', ""l'Èducation"", '....', '?', '?', 'Permettez', 'aux', 'professeurs', 'de', 'pouvoir', 'enseigner', 'en', 'toute', 'sÈcuritÈ', 'avant', 'de', 'faire', 'de', ""l'ingÈrance"", 'mÈdicale', '.', '``', '``', '?', 'Le', '#', 'gardasil', 'est', 'inefficace', 'et', 'dangereux', '.']","['manu', 'super', 'commercial', 'bigpharma', 'donc', 'santè', 'nos', 'enfants', 'devrait', 'ítre', 'gèrèe', 'par', 'ministëre', 'permettez', 'aux', 'professeurs', 'pouvoir', 'enseigner', 'toute', 'sècuritè', 'avant', 'faire', 'mèdicale', 'gardasil', 'est', 'inefficace', 'dangereux']","['manu', 'super', 'commercial', 'bigpharma', 'donc', 'santè', 'enfants', 'devrait', 'ítre', 'gèrèe', 'ministëre', 'permettez', 'professeurs', 'pouvoir', 'enseigner', 'toute', 'sècuritè', 'avant', 'faire', 'mèdicale', 'gardasil', 'inefficace', 'dangereux']","['manu', 'super', 'commercial', 'bigpharma', 'donc', 'santè', 'enfant', 'devoir', 'ítre', 'gèrè', 'ministër', 'permettre', 'professeur', 'pouvoir', 'enseigner', 'tout', 'sècuritè', 'avant', 'faire', 'mèdical', 'gardasil', 'inefficace', 'dangereu']"
