,X,created_at,full_text,likes_count,mentioning_users.0,mentioning_users.1,mentioning_users.2,mentioning_users.3,mentioning_users.4,mentioning_users.5,mentioning_users.6,mentioning_users.7,mentioning_users.8,mentioning_users.9,mentioning_users.10,mentioning_users.11,mentioning_users.12,mentioning_users.13,mentioning_users.14,mentioning_users.15,played_count,quotes_count,replies_count,replying_to.0,replying_to.1,replying_to.2,replying_to.3,replying_to.4,replying_to.5,replying_to.6,replying_to.7,replying_to.8,replying_to.9,replying_to.10,replying_to.11,replying_to.12,replying_to.13,replying_to.14,replying_to.15,replying_to.16,replying_to.17,replying_to.18,replying_to.19,replying_to.20,replying_to.21,replying_to.22,replying_to.23,replying_to.24,replying_to.25,replying_to.26,replying_to.27,replying_to.28,replying_to.29,replying_to.30,replying_to.31,replying_to.32,replying_to.33,replying_to.34,replying_to.35,replying_to.36,replying_to.37,replying_to.38,replying_to.39,replying_to.40,replying_to.41,replying_to.42,replying_to.43,replying_to.44,replying_to.45,replying_to.46,replying_to.47,retweeted_by,retweets_count,tweet_hashtags.0,tweet_hashtags.1,tweet_hashtags.2,tweet_hashtags.3,tweet_hashtags.4,tweet_hashtags.5,tweet_hashtags.6,tweet_hashtags.7,tweet_hashtags.8,tweet_hashtags.9,tweet_hashtags.10,tweet_hashtags.11,tweet_hashtags.12,tweet_hashtags.13,tweet_hashtags.14,tweet_hashtags.15,tweet_hashtags.16,tweet_hashtags.17,tweet_hashtags.18,tweet_hashtags.19,tweet_hashtags.20,tweet_hashtags.21,tweet_hashtags.22,tweet_hashtags.23,tweet_id,tweet_links.0,tweet_links.1,tweet_links.2,tweet_links.3,url,user_is_verified,user_name,language,engagement,char_count,word_count,tokens,doc_prep,doc_prep_nostop,doc_lemmatized
191,586,Sat Oct 08 20:29:00 +00:00 2022,"Dysautonomia is a term for many medical ailments that cause the autonomic nervous system to malfunction. The ANS controls the ìautomaticî functions that are not consciously on your mindóblood pressure, body temperature, and others. #Gardasil #Dysautonomia""""bit.ly/3e5OmUy",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Gardasil,#Dysautonomia,,,,,,,,,,,,,,,,,,,,,,,1.5788449383593615e+18,https://bit.ly/3e5OmUy,,,,https://twitter.com/WisnerBaum/status/1578844938359361536,False,35be2b85,en,2,271,36,"['Dysautonomia', 'is', 'a', 'term', 'for', 'many', 'medical', 'ailments', 'that', 'cause', 'the', 'autonomic', 'nervous', 'system', 'to', 'malfunction', '.', 'The', 'ANS', 'controls', 'the', 'ìautomaticî', 'functions', 'that', 'are', 'not', 'consciously', 'on', 'your', 'mindóblood', 'pressure', ',', 'body', 'temperature', ',', 'and', 'others', '.', '#', 'Gardasil', '#', 'Dysautonomia', ""''"", ""''"", 'bit.ly/3e5OmUy']","['dysautonomia', 'term', 'for', 'many', 'medical', 'ailments', 'that', 'cause', 'the', 'autonomic', 'nervous', 'system', 'malfunction', 'the', 'ans', 'controls', 'the', 'ìautomaticî', 'functions', 'that', 'are', 'not', 'consciously', 'your', 'mindóblood', 'pressure', 'body', 'temperature', 'and', 'others', 'gardasil', 'dysautonomia']","['dysautonomia', 'term', 'many', 'medical', 'ailments', 'cause', 'autonomic', 'nervous', 'system', 'malfunction', 'ans', 'controls', 'ìautomaticî', 'functions', 'consciously', 'mindóblood', 'pressure', 'body', 'temperature', 'others', 'gardasil', 'dysautonomia']","['dysautonomia', 'term', 'many', 'medical', 'ailment', 'cause', 'autonomic', 'nervous', 'system', 'malfunction', 'an', 'control', 'ìautomaticî', 'function', 'consciously', 'mindóblood', 'pressure', 'body', 'temperature', 'other', 'gardasil', 'dysautonomia']"
192,587,Mon Oct 10 11:21:00 +00:00 2022,"The Gardasil vaccine, made by Merck & Co., was approved by the FDA in 2006 to prevent infection from some types of HPV. Since then, many adolescents and adults have reported disabling side effects after getting the vaccine. #Gardasil #pots #HPV #lawyer""""bit.ly/3e5OmUy",6,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#Gardasil,#pots,#HPV,#lawyer,,,,,,,,,,,,,,,,,,,,,1.5794318057566372e+18,https://bit.ly/3e5OmUy,,,,https://twitter.com/WisnerBaum/status/1579431805756637184,False,35be2b85,en,11,268,42,"['The', 'Gardasil', 'vaccine', ',', 'made', 'by', 'Merck', '&', 'Co.', ',', 'was', 'approved', 'by', 'the', 'FDA', 'in', '2006', 'to', 'prevent', 'infection', 'from', 'some', 'types', 'of', 'HPV', '.', 'Since', 'then', ',', 'many', 'adolescents', 'and', 'adults', 'have', 'reported', 'disabling', 'side', 'effects', 'after', 'getting', 'the', 'vaccine', '.', '#', 'Gardasil', '#', 'pots', '#', 'HPV', '#', 'lawyer', ""''"", ""''"", 'bit.ly/3e5OmUy']","['the', 'gardasil', 'vaccine', 'made', 'merck', 'was', 'approved', 'the', 'fda', 'prevent', 'infection', 'from', 'some', 'types', 'hpv', 'since', 'then', 'many', 'adolescents', 'and', 'adults', 'have', 'reported', 'disabling', 'side', 'effects', 'after', 'getting', 'the', 'vaccine', 'gardasil', 'pots', 'hpv', 'lawyer']","['gardasil', 'vaccine', 'made', 'merck', 'approved', 'fda', 'prevent', 'infection', 'types', 'hpv', 'since', 'many', 'adolescents', 'adults', 'reported', 'disabling', 'side', 'effects', 'getting', 'vaccine', 'gardasil', 'pots', 'hpv', 'lawyer']","['gardasil', 'vaccine', 'make', 'merck', 'approve', 'fda', 'prevent', 'infection', 'type', 'hpv', 'since', 'many', 'adolescent', 'adult', 'report', 'disable', 'side', 'effect', 'get', 'vaccine', 'gardasil', 'pot', 'hpv', 'lawyer']"
193,588,Wed Oct 26 04:22:00 +00:00 2022,"Rochelle was Injured by Gardasil Vaccine."" COVID Shots injured her mother and ended the life of her grandmother.#Covid #COVIDvaccines #Gardasil vaccine #Moderna #pfizer #internationalnews #hotnews ""gettr.com/post/p1vl6bp2757",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Covid,#COVIDvaccines,#Gardasil,#Moderna,#pfizer,#internationalnews,#hotnews,,,,,,,,,,,,,,,,,,1.5851247547298734e+18,https://gettr.com/post/p1vl6bp2757,,,,https://twitter.com/emi90654928/status/1585124754729873408,False,42bd2961,en,0,224,26,"['Rochelle', 'was', 'Injured', 'by', 'Gardasil', 'Vaccine', '.', ""''"", 'COVID', 'Shots', 'injured', 'her', 'mother', 'and', 'ended', 'the', 'life', 'of', 'her', 'grandmother.', '#', 'Covid', '#', 'COVIDvaccines', '#', 'Gardasil', 'vaccine', '#', 'Moderna', '#', 'pfizer', '#', 'internationalnews', '#', 'hotnews', '``', 'gettr.com/post/p1vl6bp2757']","['rochelle', 'was', 'injured', 'gardasil', 'vaccine', 'covid', 'shots', 'injured', 'her', 'mother', 'and', 'ended', 'the', 'life', 'her', 'covid', 'covidvaccines', 'gardasil', 'vaccine', 'moderna', 'pfizer', 'internationalnews', 'hotnews']","['rochelle', 'injured', 'gardasil', 'vaccine', 'covid', 'shots', 'injured', 'mother', 'ended', 'life', 'covid', 'covidvaccines', 'gardasil', 'vaccine', 'moderna', 'pfizer', 'internationalnews', 'hotnews']","['rochelle', 'injure', 'gardasil', 'vaccine', 'covid', 'shot', 'injure', 'mother', 'end', 'life', 'covid', 'covidvaccine', 'gardasil', 'vaccine', 'moderna', 'pfizer', 'internationalnew', 'hotnew']"
194,589,Mon Sep 26 23:22:00 +00:00 2022,"First Wrongful Death Gardasil Lawsuit Filed Against Merck - 13-Year-Old Noah Foleyís Untimely Death After Gardasil - Learn more:  baumhedlundlaw.com/prescriptÖ""""#Gardasil #HPV #vaccine #Merck #wrongfuldeath #gardasilinjured",8,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,#Gardasil,#HPV,#vaccine,#Merck,#wrongfuldeath,#gardasilinjured,,,,,,,,,,,,,,,,,,,1.5745399084372664e+18,https://www.baumhedlundlaw.com/prescription-drugs/gardasil-lawsuit/gardasil-injury-cases/#Noah,,,,https://twitter.com/WisnerBaum/status/1574539908437266432,False,35be2b85,en,20,223,25,"['First', 'Wrongful', 'Death', 'Gardasil', 'Lawsuit', 'Filed', 'Against', 'Merck', '-', '13-Year-Old', 'Noah', 'Foleyís', 'Untimely', 'Death', 'After', 'Gardasil', '-', 'Learn', 'more', ':', 'baumhedlundlaw.com/prescriptÖ', ""''"", ""''"", '#', 'Gardasil', '#', 'HPV', '#', 'vaccine', '#', 'Merck', '#', 'wrongfuldeath', '#', 'gardasilinjured']","['first', 'wrongful', 'death', 'gardasil', 'lawsuit', 'filed', 'against', 'merck', 'noah', 'foleyís', 'untimely', 'death', 'after', 'gardasil', 'learn', 'more', 'gardasil', 'hpv', 'vaccine', 'merck', 'wrongfuldeath', 'gardasilinjured']","['first', 'wrongful', 'death', 'gardasil', 'lawsuit', 'filed', 'merck', 'noah', 'foleyís', 'untimely', 'death', 'gardasil', 'learn', 'gardasil', 'hpv', 'vaccine', 'merck', 'wrongfuldeath', 'gardasilinjured']","['first', 'wrongful', 'death', 'gardasil', 'lawsuit', 'file', 'merck', 'noah', 'foleyí', 'untimely', 'death', 'gardasil', 'learn', 'gardasil', 'hpv', 'vaccine', 'merck', 'wrongfuldeath', 'gardasilinjure']"
195,591,Wed Sep 28 23:15:00 +00:00 2022,"First ""#Gardasil Wrongful Death Lawsuit Filed AGAINST #Merck Alleging #HPV Vaccine CAUSED 13-Year-Oldís Death- #RFKJr is Really KNOCKING it Out of the Park trying to DEFEND Americans! ""childrenshealthdefense.org/dÖ",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#Merck,#HPV,#RFKJr,,,,,,,,,,,,,,,,,,,,,1.575262947416445e+18,https://childrenshealthdefense.org/defender/noah-foley-wrongful-death-lawsuit-gardasil-vaccine/,,,,https://twitter.com/JustLadyDAgain/status/1575262947416444929,False,866bb0d6,en,0,214,28,"['First', '``', '#', 'Gardasil', 'Wrongful', 'Death', 'Lawsuit', 'Filed', 'AGAINST', '#', 'Merck', 'Alleging', '#', 'HPV', 'Vaccine', 'CAUSED', '13-Year-Oldís', 'Death-', '#', 'RFKJr', 'is', 'Really', 'KNOCKING', 'it', 'Out', 'of', 'the', 'Park', 'trying', 'to', 'DEFEND', 'Americans', '!', '``', 'childrenshealthdefense.org/dÖ']","['first', 'gardasil', 'wrongful', 'death', 'lawsuit', 'filed', 'against', 'merck', 'alleging', 'hpv', 'vaccine', 'caused', 'rfkjr', 'really', 'knocking', 'out', 'the', 'park', 'trying', 'defend', 'americans']","['first', 'gardasil', 'wrongful', 'death', 'lawsuit', 'filed', 'merck', 'alleging', 'hpv', 'vaccine', 'caused', 'rfkjr', 'really', 'knocking', 'park', 'trying', 'defend', 'americans']","['first', 'gardasil', 'wrongful', 'death', 'lawsuit', 'file', 'merck', 'allege', 'hpv', 'vaccine', 'cause', 'rfkjr', 'really', 'knock', 'park', 'try', 'defend', 'americans']"
196,592,Tue Sep 20 17:07:00 +00:00 2022,25 Reasons to Avoid #Gardasil childrenshealthdefense.org/nÖ,4,,,,,,,,,,,,,,,,,0,0,0,80b90cce,4c4050fa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.5722712298594058e+18,https://childrenshealthdefense.org/news/25-reasons-to-avoid-the-gardasil-vaccine/,,,,https://twitter.com/hellojbd/status/1572271229859405825,False,64837a54,en,5,59,6,"['25', 'Reasons', 'to', 'Avoid', '#', 'Gardasil', 'childrenshealthdefense.org/nÖ']","['reasons', 'avoid', 'gardasil']","['reasons', 'avoid', 'gardasil']","['reason', 'avoid', 'gardasil']"
197,593,Thu Oct 06 22:37:00 +00:00 2022,25 Reasons to Avoid #Gardasil childrenshealthdefense.org/nÖ,0,,,,,,,,,,,,,,,,,0,0,0,80b90cce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.578152595012477e+18,https://childrenshealthdefense.org/news/25-reasons-to-avoid-the-gardasil-vaccine/,,,,https://twitter.com/hellojbd/status/1578152595012476931,False,64837a54,en,0,59,6,"['25', 'Reasons', 'to', 'Avoid', '#', 'Gardasil', 'childrenshealthdefense.org/nÖ']","['reasons', 'avoid', 'gardasil']","['reasons', 'avoid', 'gardasil']","['reason', 'avoid', 'gardasil']"
198,594,Thu Oct 06 21:30:00 +00:00 2022,"Boy's death blamed on a form of #encephalitis caused by #HPV #vaccine ó science shows no link, but parents sue anyway.  buff.ly/3CAHsQu #Gardasil #VaccinesWork #VaccineSideEffects",13,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,#encephalitis,#HPV,#vaccine,#Gardasil,#VaccinesWork,#VaccineSideEffects,,,,,,,,,,,,,,,,,,,1.5781355691206124e+18,https://buff.ly/3CAHsQu,,,,https://twitter.com/skepticalraptor/status/1578135569120612355,False,bdc69297,en,22,179,25,"['Boy', ""'s"", 'death', 'blamed', 'on', 'a', 'form', 'of', '#', 'encephalitis', 'caused', 'by', '#', 'HPV', '#', 'vaccine', 'ó', 'science', 'shows', 'no', 'link', ',', 'but', 'parents', 'sue', 'anyway', '.', 'buff.ly/3CAHsQu', '#', 'Gardasil', '#', 'VaccinesWork', '#', 'VaccineSideEffects']","['boy', 'death', 'blamed', 'form', 'encephalitis', 'caused', 'hpv', 'vaccine', 'science', 'shows', 'link', 'but', 'parents', 'sue', 'anyway', 'gardasil', 'vaccineswork', 'vaccinesideeffects']","['boy', 'death', 'blamed', 'form', 'encephalitis', 'caused', 'hpv', 'vaccine', 'science', 'shows', 'link', 'parents', 'sue', 'anyway', 'gardasil', 'vaccineswork', 'vaccinesideeffects']","['boy', 'death', 'blame', 'form', 'encephalitis', 'cause', 'hpv', 'vaccine', 'science', 'show', 'link', 'parent', 'sue', 'anyway', 'gardasil', 'vaccineswork', 'vaccinesideeffect']"
199,595,Tue Sep 20 12:15:00 +00:00 2022,News Alert: #Gardasil was a #vaccine promoted by Pharmaceutical #Merck for #young people to prevent against HPV #Litigation ensued as multiple #irreversible #injuries were reported. The injury cases are increasing as knowledge is shared ?@JCCFCanada? piped.video/OkWCf0xJW0c,0,a1a44e9e,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#vaccine,#Merck,#young,#Litigation,#irreversible,#injuries,,,,,,,,,,,,,,,,,,1.5721978141675395e+18,https://piped.video/OkWCf0xJW0c,,,,https://twitter.com/celiacrecovery/status/1572197814167539712,True,1080f0d1,en,0,274,36,"['News', 'Alert', ':', '#', 'Gardasil', 'was', 'a', '#', 'vaccine', 'promoted', 'by', 'Pharmaceutical', '#', 'Merck', 'for', '#', 'young', 'people', 'to', 'prevent', 'against', 'HPV', '#', 'Litigation', 'ensued', 'as', 'multiple', '#', 'irreversible', '#', 'injuries', 'were', 'reported', '.', 'The', 'injury', 'cases', 'are', 'increasing', 'as', 'knowledge', 'is', 'shared', '?', '@', 'JCCFCanada', '?', 'piped.video/OkWCf0xJW0c']","['news', 'alert', 'gardasil', 'was', 'vaccine', 'promoted', 'pharmaceutical', 'merck', 'for', 'young', 'people', 'prevent', 'against', 'hpv', 'litigation', 'ensued', 'multiple', 'irreversible', 'injuries', 'were', 'reported', 'the', 'injury', 'cases', 'are', 'increasing', 'knowledge', 'shared', 'jccfcanada']","['news', 'alert', 'gardasil', 'vaccine', 'promoted', 'pharmaceutical', 'merck', 'young', 'people', 'prevent', 'hpv', 'litigation', 'ensued', 'multiple', 'irreversible', 'injuries', 'reported', 'injury', 'cases', 'increasing', 'knowledge', 'shared', 'jccfcanada']","['news', 'alert', 'gardasil', 'vaccine', 'promote', 'pharmaceutical', 'merck', 'young', 'people', 'prevent', 'hpv', 'litigation', 'ensue', 'multiple', 'irreversible', 'injury', 'report', 'injury', 'case', 'increase', 'knowledge', 'share', 'jccfcanada']"
200,596,Tue Sep 06 01:43:00 +00:00 2022,#vaccineinjuries  #vaccinedeaths #Vaccine #Gardasil lawyers are reviewing Gardasil vaccine lawsuits in all 50 states for victims who have suffered side effects from the Gardasil HPV vaccine. Deaths and injuries have been linked to this vaccine  millerandzois.com/gardasil-hÖ,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#vaccineinjuries,#vaccinedeaths,#Vaccine,#Gardasil,,,,,,,,,,,,,,,,,,,,,1.566965226800562e+18,https://www.millerandzois.com/gardasil-hpv-vaccine-lawsuit.html,,,,https://twitter.com/nancytouchette7/status/1566965226800562176,False,81ddab24,en,3,274,36,"['#', 'vaccineinjuries', '#', 'vaccinedeaths', '#', 'Vaccine', '#', 'Gardasil', 'lawyers', 'are', 'reviewing', 'Gardasil', 'vaccine', 'lawsuits', 'in', 'all', '50', 'states', 'for', 'victims', 'who', 'have', 'suffered', 'side', 'effects', 'from', 'the', 'Gardasil', 'HPV', 'vaccine', '.', 'Deaths', 'and', 'injuries', 'have', 'been', 'linked', 'to', 'this', 'vaccine', 'millerandzois.com/gardasil-hÖ']","['vaccineinjuries', 'vaccinedeaths', 'vaccine', 'gardasil', 'lawyers', 'are', 'reviewing', 'gardasil', 'vaccine', 'lawsuits', 'all', 'states', 'for', 'victims', 'who', 'have', 'suffered', 'side', 'effects', 'from', 'the', 'gardasil', 'hpv', 'vaccine', 'deaths', 'and', 'injuries', 'have', 'been', 'linked', 'this', 'vaccine']","['vaccineinjuries', 'vaccinedeaths', 'vaccine', 'gardasil', 'lawyers', 'reviewing', 'gardasil', 'vaccine', 'lawsuits', 'states', 'victims', 'suffered', 'side', 'effects', 'gardasil', 'hpv', 'vaccine', 'deaths', 'injuries', 'linked', 'vaccine']","['vaccineinjurie', 'vaccinedeath', 'vaccine', 'gardasil', 'lawyer', 'review', 'gardasil', 'vaccine', 'lawsuit', 'state', 'victim', 'suffer', 'side', 'effect', 'gardasil', 'hpv', 'vaccine', 'death', 'injury', 'link', 'vaccine']"
201,598,Thu Oct 06 21:07:00 +00:00 2022,"October is Dysautonomia Awareness Month. Did you know that Gardasil lawsuits allege Merck conceals the fact that Gardasil induces & increases the risk of autoimmune diseases, including dysautonomia? Find out more here:""#Gardasil #hpv #dysautonomia #lawsuit""bit.ly/3MaZaND",3,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,#Gardasil,#hpv,#dysautonomia,#lawsuit,,,,,,,,,,,,,,,,,,,,,1.5781299456158963e+18,https://bit.ly/3MaZaND,,,,https://twitter.com/WisnerBaum/status/1578129945615896576,False,35be2b85,en,8,271,35,"['October', 'is', 'Dysautonomia', 'Awareness', 'Month', '.', 'Did', 'you', 'know', 'that', 'Gardasil', 'lawsuits', 'allege', 'Merck', 'conceals', 'the', 'fact', 'that', 'Gardasil', 'induces', '&', 'increases', 'the', 'risk', 'of', 'autoimmune', 'diseases', ',', 'including', 'dysautonomia', '?', 'Find', 'out', 'more', 'here', ':', ""''"", '#', 'Gardasil', '#', 'hpv', '#', 'dysautonomia', '#', 'lawsuit', ""''"", 'bit.ly/3MaZaND']","['october', 'dysautonomia', 'awareness', 'month', 'did', 'you', 'know', 'that', 'gardasil', 'lawsuits', 'allege', 'merck', 'conceals', 'the', 'fact', 'that', 'gardasil', 'induces', 'increases', 'the', 'risk', 'autoimmune', 'diseases', 'including', 'dysautonomia', 'find', 'out', 'more', 'here', 'gardasil', 'hpv', 'dysautonomia', 'lawsuit']","['october', 'dysautonomia', 'awareness', 'month', 'know', 'gardasil', 'lawsuits', 'allege', 'merck', 'conceals', 'fact', 'gardasil', 'induces', 'increases', 'risk', 'autoimmune', 'diseases', 'including', 'dysautonomia', 'find', 'gardasil', 'hpv', 'dysautonomia', 'lawsuit']","['october', 'dysautonomia', 'awareness', 'month', 'know', 'gardasil', 'lawsuit', 'allege', 'merck', 'conceal', 'fact', 'gardasil', 'induce', 'increase', 'risk', 'autoimmune', 'disease', 'include', 'dysautonomia', 'find', 'gardasil', 'hpv', 'dysautonomia', 'lawsuit']"
202,599,Thu Sep 08 23:18:00 +00:00 2022,"Did you know that most pre-licensure trials for #HPVvaccine compared the vaccine with an active #vaccine rather than with an inert placebo? ""ncbi.nlm.nih.gov/pubmed/2820Ölink.springer.com/article/10Ö Join us:physiciansforinformedconsentÖ ""#InformedConsent #HPV #Gardasil #CervicalCancer",21,,,,,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,#HPVvaccine,#vaccine,#InformedConsent,#HPV,#Gardasil,#CervicalCancer,,,,,,,,,,,,,,,,,,,1.5680158573345219e+18,https://www.ncbi.nlm.nih.gov/pubmed/28204892,https://link.springer.com/article/10.1007%2Fs10067-017-3575-z,https://physiciansforinformedconsent.org/join/,,https://twitter.com/picphysicians/status/1568015857334521856,True,3dbf9855,en,29,286,29,"['Did', 'you', 'know', 'that', 'most', 'pre-licensure', 'trials', 'for', '#', 'HPVvaccine', 'compared', 'the', 'vaccine', 'with', 'an', 'active', '#', 'vaccine', 'rather', 'than', 'with', 'an', 'inert', 'placebo', '?', '``', 'ncbi.nlm.nih.gov/pubmed/2820Ölink.springer.com/article/10Ö', 'Join', 'us', ':', 'physiciansforinformedconsentÖ', '``', '#', 'InformedConsent', '#', 'HPV', '#', 'Gardasil', '#', 'CervicalCancer']","['did', 'you', 'know', 'that', 'most', 'trials', 'for', 'hpvvaccine', 'compared', 'the', 'vaccine', 'with', 'active', 'vaccine', 'rather', 'than', 'with', 'inert', 'placebo', 'join', 'physiciansforinformedconsentö', 'informedconsent', 'hpv', 'gardasil', 'cervicalcancer']","['know', 'trials', 'hpvvaccine', 'compared', 'vaccine', 'active', 'vaccine', 'rather', 'inert', 'placebo', 'join', 'physiciansforinformedconsentö', 'informedconsent', 'hpv', 'gardasil', 'cervicalcancer']","['know', 'trial', 'hpvvaccine', 'compare', 'vaccine', 'active', 'vaccine', 'rather', 'inert', 'placebo', 'join', 'physiciansforinformedconsentö', 'informedconsent', 'hpv', 'gardasil', 'cervicalcancer']"
203,600,Thu Oct 06 20:30:00 +00:00 2022,"Boy's death blamed on an autoimmune form of #encephalitis caused by #HPV #vaccine ó science shows no link, but parents sue anyway.  buff.ly/3CAHsQu #Gardasil",7,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#encephalitis,#HPV,#vaccine,#Gardasil,,,,,,,,,,,,,,,,,,,,,1.5781204488897536e+18,https://buff.ly/3CAHsQu,,,,https://twitter.com/skepticalraptor/status/1578120448889753604,False,bdc69297,en,9,157,24,"['Boy', ""'s"", 'death', 'blamed', 'on', 'an', 'autoimmune', 'form', 'of', '#', 'encephalitis', 'caused', 'by', '#', 'HPV', '#', 'vaccine', 'ó', 'science', 'shows', 'no', 'link', ',', 'but', 'parents', 'sue', 'anyway', '.', 'buff.ly/3CAHsQu', '#', 'Gardasil']","['boy', 'death', 'blamed', 'autoimmune', 'form', 'encephalitis', 'caused', 'hpv', 'vaccine', 'science', 'shows', 'link', 'but', 'parents', 'sue', 'anyway', 'gardasil']","['boy', 'death', 'blamed', 'autoimmune', 'form', 'encephalitis', 'caused', 'hpv', 'vaccine', 'science', 'shows', 'link', 'parents', 'sue', 'anyway', 'gardasil']","['boy', 'death', 'blame', 'autoimmune', 'form', 'encephalitis', 'cause', 'hpv', 'vaccine', 'science', 'show', 'link', 'parent', 'sue', 'anyway', 'gardasil']"
204,601,Wed Aug 17 15:13:00 +00:00 2022,"Medical community has a long history of using humanity as their experimental guinea pigs."" Just look at the harm done over the last 2.5 years by the institution and itís collusion with Big Pharma. #Tuskegee#Oxycodone#Thalidomide#PIPSiliconeImplants#Gardasil""etc etc etc",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Tuskegee,#Oxycodone,#Thalidomide,#PIPSiliconeImplants,#Gardasil,,,,,,,,,,,,,,,,,,,,1.5599213796542628e+18,,,,,https://twitter.com/MamaFedup/status/1559921379654262785,False,93a98d44,en,0,269,37,"['Medical', 'community', 'has', 'a', 'long', 'history', 'of', 'using', 'humanity', 'as', 'their', 'experimental', 'guinea', 'pigs', '.', ""''"", 'Just', 'look', 'at', 'the', 'harm', 'done', 'over', 'the', 'last', '2.5', 'years', 'by', 'the', 'institution', 'and', 'itís', 'collusion', 'with', 'Big', 'Pharma', '.', '#', 'Tuskegee', '#', 'Oxycodone', '#', 'Thalidomide', '#', 'PIPSiliconeImplants', '#', 'Gardasil', ""''"", 'etc', 'etc', 'etc']","['medical', 'community', 'has', 'long', 'history', 'using', 'humanity', 'their', 'experimental', 'guinea', 'pigs', 'just', 'look', 'the', 'harm', 'done', 'over', 'the', 'last', 'years', 'the', 'institution', 'and', 'itís', 'collusion', 'with', 'big', 'pharma', 'tuskegee', 'oxycodone', 'thalidomide', 'pipsiliconeimplants', 'gardasil', 'etc', 'etc', 'etc']","['medical', 'community', 'long', 'history', 'using', 'humanity', 'experimental', 'guinea', 'pigs', 'look', 'harm', 'done', 'last', 'years', 'institution', 'itís', 'collusion', 'big', 'pharma', 'tuskegee', 'oxycodone', 'thalidomide', 'pipsiliconeimplants', 'gardasil', 'etc', 'etc', 'etc']","['medical', 'community', 'long', 'history', 'use', 'humanity', 'experimental', 'guinea', 'pig', 'look', 'harm', 'do', 'last', 'year', 'institution', 'itís', 'collusion', 'big', 'pharma', 'tuskegee', 'oxycodone', 'thalidomide', 'pipsiliconeimplant', 'gardasil', 'etc', 'etc', 'etc']"
205,602,Mon Aug 15 23:27:00 +00:00 2022,@paulapenfold #Gardasil Nek minute newshub.co.nz/home/shows/201Ö,3,025b02ab,,,,,,,,,,,,,,,,0,0,0,761616e7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.5593209701117542e+18,https://www.newshub.co.nz/home/shows/2015/11/cause-or-coincidence-teen-dies-after-gardasil-vaccine.html,,,,https://twitter.com/SteveKunframed/status/1559320970111754240,False,1ac38022,en,4,64,5,"['@', 'paulapenfold', '#', 'Gardasil', 'Nek', 'minute', 'newshub.co.nz/home/shows/201Ö']","['paulapenfold', 'gardasil', 'nek', 'minute']","['paulapenfold', 'gardasil', 'nek', 'minute']","['paulapenfold', 'gardasil', 'nek', 'minute']"
