X,created_at,full_text,likes_count,mentioning_users.0,mentioning_users.1,mentioning_users.2,mentioning_users.3,mentioning_users.4,mentioning_users.5,mentioning_users.6,mentioning_users.7,mentioning_users.8,mentioning_users.9,mentioning_users.10,mentioning_users.11,mentioning_users.12,mentioning_users.13,mentioning_users.14,mentioning_users.15,played_count,quotes_count,replies_count,replying_to.0,replying_to.1,replying_to.2,replying_to.3,replying_to.4,replying_to.5,replying_to.6,replying_to.7,replying_to.8,replying_to.9,replying_to.10,replying_to.11,replying_to.12,replying_to.13,replying_to.14,replying_to.15,replying_to.16,replying_to.17,replying_to.18,replying_to.19,replying_to.20,replying_to.21,replying_to.22,replying_to.23,replying_to.24,replying_to.25,replying_to.26,replying_to.27,replying_to.28,replying_to.29,replying_to.30,replying_to.31,replying_to.32,replying_to.33,replying_to.34,replying_to.35,replying_to.36,replying_to.37,replying_to.38,replying_to.39,replying_to.40,replying_to.41,replying_to.42,replying_to.43,replying_to.44,replying_to.45,replying_to.46,replying_to.47,retweeted_by,retweets_count,tweet_hashtags.0,tweet_hashtags.1,tweet_hashtags.2,tweet_hashtags.3,tweet_hashtags.4,tweet_hashtags.5,tweet_hashtags.6,tweet_hashtags.7,tweet_hashtags.8,tweet_hashtags.9,tweet_hashtags.10,tweet_hashtags.11,tweet_hashtags.12,tweet_hashtags.13,tweet_hashtags.14,tweet_hashtags.15,tweet_hashtags.16,tweet_hashtags.17,tweet_hashtags.18,tweet_hashtags.19,tweet_hashtags.20,tweet_hashtags.21,tweet_hashtags.22,tweet_hashtags.23,tweet_id,tweet_links.0,tweet_links.1,tweet_links.2,tweet_links.3,url,user_is_verified,user_name,language,engagement,sentiment_scores,positive,neutral,negative,compound,sentiment_label
3857,Wed Feb 15 23:35:00 +00:00 2023,senator herbert kohl asked robert fletcher existence weather manipulation equipment usefulness,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,#NWO,#ClimateScam,#WEF,#GreatReset,#Agenda2030,#DepopulationAgenda,,,,,,,,,,,,,,,,,,,1.626002288190886e+18,,,,,https://twitter.com/lilian37458552/status/1626002288190885889,False,421678be,en,5,"{'neg': 0.164, 'neu': 0.672, 'pos': 0.164, 'compound': 0.0}",0.164,0.672,0.164,0.0,Neutral
3868,Tue Feb 21 23:38:00 +00:00 2023,hypocrisy globalist elite regarding climate change comfortable carbon footprint he rich eat bug get around foot,0,c00b7e85,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Agenda2030,#ClimateAction,,,,,,,,,,,,,,,,,,,,,,,1.6281772744690767e+18,,,,,https://twitter.com/alexmolinamgt/status/1628177274469076994,True,d202f855,en,0,"{'neg': 0.0, 'neu': 0.67, 'pos': 0.33, 'compound': 0.7845}",0.33,0.67,0.0,0.7845,Positive
3871,Thu Feb 09 23:29:00 +00:00 2023,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#thisiscrazy,#WEF,#wef2023,#wefagenda,#Agenda2030,#digitalhealth,,,,,,,,,,,,,,,,,,,1.623826343929733e+18,,,,,https://twitter.com/LZig302/status/1623826343929733122,False,cb6836a6,en,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
3881,Fri Feb 03 23:40:00 +00:00 2023,october mastermind event met john hopkins university laid entire plan pandemic created lab wuhan response would go,0,,,,,,,,,,,,,,,,,0,0,0,aa3607e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,,,1.621654816190775e+18,,,,,https://twitter.com/KrisWatson22/status/1621654816190775296,False,c3bedd24,en,0,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.25}",0.111,0.889,0.0,0.25,Positive
3884,Tue Apr 18 22:54:00 +00:00 2023,aahh buen much pongamos freno la,8,,,,,,,,,,,,,,,,,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,,,1.648460004339622e+18,,,,,https://twitter.com/Patricia1Doc/status/1648460004339621890,False,ce124ab1,en,13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
3885,Sat Jan 28 23:48:00 +00:00 2023,didnt elect wef abide shady agreement liberal ndp coalition made read need stay hell away u stopworldcontrolcomunevent,68,,,,,,,,,,,,,,,,,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,#WEF,#Agenda2030,#TrudeauMustGo,#cdnpoli,"#Agenda2030,",#terrorists,,,,,,,,,,,,,,,,,,,1.6194824603452416e+18,https://stopworldcontrol.com/unevent/,,,,https://twitter.com/prettypatriotCA/status/1619482460345241600,True,8c0047c8,en,124,"{'neg': 0.211, 'neu': 0.642, 'pos': 0.147, 'compound': -0.34}",0.147,0.642,0.211,-0.34,Negative
3886,Thu Apr 06 23:13:00 +00:00 2023,psychopath bill gate,417,,,,,,,,,,,,,,,,,0,21,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,#DepopulationAgenda,#BillGates,#Agenda2030,#ArrestBillGates,#VaccineGenocide,#WEF,#WHO,#VaccineMandates,#UN,#AlexJonesWasRight,,,,,,,,,,,,,,,1.6441160730447503e+18,,,,,https://twitter.com/VaxFreeSperm/status/1644116073044750344,False,1eba5616,en,757,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
3893,Mon Apr 10 22:56:00 +00:00 2023,flouride poison side effect truthaboutfluoridecomwhat,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#flouride,#agenda2030,#thedumbingdownofamerica,,,,,,,,,,,,,,,,,,,,,,1.645561393503158e+18,https://truthaboutfluoride.com/what-does-fluoride-do-to-the-brain/,,,,https://twitter.com/mssamdar/status/1645561393503158273,False,05514e13,en,1,"{'neg': 0.467, 'neu': 0.533, 'pos': 0.0, 'compound': -0.5423}",0.0,0.533,0.467,-0.5423,Negative
3895,Fri Aug 18 22:10:00 +00:00 2023,fire appearing world really climate change,8,,,,,,,,,,,,,,,,,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#Kelowna,#Kelownafire,#Canada,#Canadafire,#Wildfire,#BC,#BritishColumbia,#WestKelowna,#wildfires,#NEWS??????,#Agenda2030,#NewYorkCity,,,,,,,,,,,,,1.692660150690022e+18,,,,,https://twitter.com/cydney_stokes/status/1692660150690021712,False,09edabc9,en,17,"{'neg': 0.324, 'neu': 0.676, 'pos': 0.0, 'compound': -0.34}",0.0,0.676,0.324,-0.34,Negative
3897,Thu Jan 26 23:56:00 +00:00 2023,cardinal vigano nail must join together archbishop carlo maria vigano give world warning pipedvideotodimnyks via,0,7584a2db,430b60d5,ff57c003,1048752e,f6961215,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#WEF,#WHO,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,1.618759823490945e+18,https://piped.video/3-tOdimNyKs,,,,https://twitter.com/CincyGirl50/status/1618759823490945024,False,74cc7d7c,en,0,"{'neg': 0.136, 'neu': 0.739, 'pos': 0.125, 'compound': -0.0516}",0.125,0.739,0.136,-0.0516,Negative
3902,Thu Feb 09 23:17:00 +00:00 2023,antithesis,0,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,,,1.623823375809278e+18,,,,,https://twitter.com/TakingoutTrash7/status/1623823375809277953,True,7910ecb0,en,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
3908,Fri Apr 28 22:42:00 +00:00 2023,read pm working partner advance interest policy world economic forum blatant disregard canadian wish,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#TrudeauRegime,#TrudeauDictatorship,#PrinceOfWoke,#WEFpuppet,#Agenda2030,#EmergenciesAct,#ClimateScam,#ResignTrudeau,,,,,,,,,,,,,,,,,1.6520809740106465e+18,,,,,https://twitter.com/GdfnShirts/status/1652080974010646535,False,2fe23ee3,en,0,"{'neg': 0.112, 'neu': 0.585, 'pos': 0.303, 'compound': 0.5574}",0.303,0.585,0.112,0.5574,Positive
3911,Thu Feb 23 23:35:00 +00:00 2023,future totalitarianism nothing happy,1,,,,,,,,,,,,,,,,,0,0,0,702ee8b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#DigitalID,#agenda2030,#KlausSchwab,,,,,,,,,,,,,,,,,,,,,,1.6289014537829783e+18,,,,,https://twitter.com/BadgerBong/status/1628901453782978560,False,78c2d6bc,en,1,"{'neg': 0.77, 'neu': 0.23, 'pos': 0.0, 'compound': -0.7716}",0.0,0.23,0.77,-0.7716,Negative
3915,Thu Apr 06 23:10:00 +00:00 2023,,0,,,,,,,,,,,,,,,,,0,0,0,9427a2e8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#ClimateChange,#ClimateScam,#ClimateHoax,#Agenda2030,#NWO,#ByDesign,#MassFormationPsychosis,#EnemyOfThePeople,#MediaHypocrisy,#ForProfit,#AgendaDriven,#Propaganda,,,,,,,,,,,,,1.6441154236447703e+18,,,,,https://twitter.com/RdPillsRbtHoles/status/1644115423644770307,True,698825ce,en,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
3916,Sun Apr 16 22:41:00 +00:00 2023,many elon elon government puppet working government,0,,,,,,,,,,,,,,,,,0,0,0,0c7d1a3a,06ab4f30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,,,1.6477318665464504e+18,,,,,https://twitter.com/fadedpolo__/status/1647731866546450438,False,77d31d6f,en,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
3917,Wed Jun 07 22:46:00 +00:00 2023,use many sport distraction,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#football,#wmd,#JordanMaxwell,#Agenda2030,#WEF,#Committeeof300,#WEF2030Agenda,#MindControl,#sports,#VaccineGenocide,#Genocide,#GlobalWar,#GlobalTyranny,#Resist,#FIFA,,,,,,,,,,1.6665775093941412e+18,,,,,https://twitter.com/qooldad1978/status/1666577509394141186,False,215179c9,en,2,"{'neg': 0.464, 'neu': 0.536, 'pos': 0.0, 'compound': -0.3818}",0.0,0.536,0.464,-0.3818,Negative
3919,Tue May 30 22:44:00 +00:00 2023,glad side know fight satanic global elite u people couldnt clearer speech know plan u world,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#agenda2030,,,,,,,,,,,,,,,,,,,,,,,,1.663677877861208e+18,,,,,https://twitter.com/1glinton/status/1663677877861208065,False,19f8642d,en,0,"{'neg': 0.148, 'neu': 0.682, 'pos': 0.17, 'compound': 0.1027}",0.17,0.682,0.148,0.1027,Positive
3921,Fri Aug 18 22:07:00 +00:00 2023,invite rd world country dont surprised country becomes rd world design,0,,,,,,,,,,,,,,,,,0,0,0,d14421b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#wef,#agenda2030,,,,,,,,,,,,,,,,,,,,,,,1.6926596225852132e+18,,,,,https://twitter.com/Cozworth/status/1692659622585213288,False,6cc3decf,en,0,"{'neg': 0.136, 'neu': 0.734, 'pos': 0.13, 'compound': -0.017}",0.13,0.734,0.136,-0.017,Neutral
3923,Sat Jun 03 22:10:00 +00:00 2023,retweet tweet emphasis real number people need understand number afraid little math real emergency,1,22b0299b,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#ClimateEmergency,"#Agenda2030,",,,,,,,,,,,,,,,,,,,,,,,1.6651186768554227e+18,,,,,https://twitter.com/AilsaForshaw/status/1665118676855422976,True,b569674e,en,2,"{'neg': 0.147, 'neu': 0.69, 'pos': 0.163, 'compound': -0.1868}",0.163,0.69,0.147,-0.1868,Negative
3929,Wed Feb 01 23:38:00 +00:00 2023,water engine around many year combat,7,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#WaterEngine,#NewWorldOrder),#WorldEconomicForum,#15minutecities,#KlausSchwab,#BillGatesBioTerrorist,#DepopulationAgenda,#AGENDA666,#Agenda2030,#Globalist,#illuminati,#Technology,#PakistanEconomy,,,,,,,,,,,,1.6209296234702684e+18,,,,,https://twitter.com/legionxgroup/status/1620929623470268416,False,2a6b22d7,en,8,"{'neg': 0.324, 'neu': 0.676, 'pos': 0.0, 'compound': -0.34}",0.0,0.676,0.324,-0.34,Negative
3930,Tue Feb 21 23:36:00 +00:00 2023,discus un vaxxed canadian going state crazy point got thing let get shit show,0,,,,,,,,,,,,,,,,,0,0,0,6ae9389b,20c3dcf5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#agenda2030,,,,,,,,,,,,,,,,,,,,,,,,1.6281767801451356e+18,,,,,https://twitter.com/1lightbeam/status/1628176780145135617,False,517c8b3c,en,0,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.7184}",0.0,0.667,0.333,-0.7184,Negative
3931,Tue Feb 07 23:32:00 +00:00 2023,metallica video year ago show traveling ocean release bio weapon turn everyone full videopipedvideoefqjdxysa,5,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#ChinaSpyBalloon,#RussiaSpyBalloon,#America,#Zombies),#SpyBalloom,#WorldWar3,#DepopulationAgenda,#AGENDA2030,#NWO,#WEF,,,,,,,,,,,,,,,1.6231024098860316e+18,https://piped.video/EFqjDXy9s5A,,,,https://twitter.com/legionxgroup/status/1623102409886031877,False,2a6b22d7,en,7,"{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.296}",0.0,0.855,0.145,-0.296,Negative
3932,Mon Aug 28 21:22:00 +00:00 2023,lid non altro che un mezzo che lelite nzicmunsta usa per intrappolarci annichilendo libert e diritti umani per renderci schiavi abbiamo un futuro da salvaguardare basta demandare alza la testa e lotta con noi fuck,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#V_V.,#Freedom,#HumanRightsViolations,#Agenda2030,,,,,,,,,,,,,,,,,,,,,1.6962721417784036e+18,,,,,https://twitter.com/Valenti_bianchi/status/1696272141778403597,False,8ea2c7c7,en,0,"{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.5423}",0.0,0.901,0.099,-0.5423,Negative
3936,Sat Apr 22 23:02:00 +00:00 2023,wasnt supposed peddled wearer minute ago,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#WeatherModification,#ConspiracyTheory,#TinfoilHat,#ClimateScam,#Agenda2030,,,,,,,,,,,,,,,,,,,,1.649911549958541e+18,,,,,https://twitter.com/_Agenda2030/status/1649911549958541325,False,67560607,en,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
3944,Tue May 02 22:42:00 +00:00 2023,excellent breakdown follow,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#ClimateScam,#Agenda2030,#EcoColonialism,#CDN,,,,,,,,,,,,,,,,,,,,,1.6535303778504212e+18,,,,,https://twitter.com/worldgomad/status/1653530377850421249,False,6104bd13,en,0,"{'neg': 0.0, 'neu': 0.351, 'pos': 0.649, 'compound': 0.5719}",0.649,0.351,0.0,0.5719,Positive
3949,Wed Jun 07 22:46:00 +00:00 2023,exactly,0,e8f135fa,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Agenda2030,#puppets,,,,,,,,,,,,,,,,,,,,,,,1.666577326430204e+18,,,,,https://twitter.com/LDagFrisk/status/1666577326430203905,False,1003e9d6,en,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
3955,Thu Jun 15 22:23:00 +00:00 2023,cathedral cathoderal courtesy youll nothing maybe already,0,,,,,,,,,,,,,,,,,0,1,1,85182274,8407ec06,259fa72a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#hiddenHIStory,#HiddenOURstory,#Freeenergy,#ClimateEmergency,#climatescam,#HAARP,#geoengineering,#Lookup,#Chemtrails,#Agenda2030,#STRAWMAN,#Greatawakening,,,,,,,,,,,,,1.669470780621566e+18,,,,,https://twitter.com/beanobarton/status/1669470780621565952,False,f4c4c38d,en,4,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.294,0.706,0.0,0.3612,Positive
3958,Tue Aug 22 22:14:00 +00:00 2023,big government little called controlling creating fear people,4,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#justsayno,#BidensAmerica,#covidfear.,#usa,#freedom,#Marxist,#Agenda2030,,,,,,,,,,,,,,,,,,1.6941109095628352e+18,,,,,https://twitter.com/WhiteD42528/status/1694110909562835390,False,8e3b2faf,en,7,"{'neg': 0.287, 'neu': 0.539, 'pos': 0.174, 'compound': -0.3102}",0.174,0.539,0.287,-0.3102,Negative
3961,Tue May 30 22:43:00 +00:00 2023,discussed shared ambition revitalise renew political commitment stand ready contribute closing funding gap also touched difficult situation,79,3b1ee8a2,,,,,,,,,,,,,,,,0,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,#Agenda2030.,#SDGs,#GlobalGateway.,"#Sudan,",#Sahel,#Afghanistan.,,,,,,,,,,,,,,,,,,,1.663677418752598e+18,,,,,https://twitter.com/JuttaUrpilainen/status/1663677418752598016,True,ac9bd5d1,en,112,"{'neg': 0.109, 'neu': 0.565, 'pos': 0.326, 'compound': 0.6124}",0.326,0.565,0.109,0.6124,Positive
3964,Tue Apr 18 22:49:00 +00:00 2023,whole world without pushing,2,,,,,,,,,,,,,,,,,0,0,0,ed956693,fdcacc7c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Agenda2030,#DrainTheSwamp,,,,,,,,,,,,,,,,,,,,,,,1.6484588191761244e+18,,,,,https://twitter.com/MariaMagdalenJ/status/1648458819176124419,False,04a91c5e,en,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
3973,Sat Apr 22 23:02:00 +00:00 2023,wasnt supposed peddled wearer minute ago,0,,,,,,,,,,,,,,,,,0,0,0,c61f576b,09f7e58b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#WeatherModification,#ConspiracyTheory,#TinfoilHat,#ClimateScam,#Agenda2030,,,,,,,,,,,,,,,,,,,,1.6499114836801495e+18,,,,,https://twitter.com/_Agenda2030/status/1649911483680149507,False,67560607,en,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
3983,Mon Feb 13 23:33:00 +00:00 2023,un agenda comply think covid lockdown climate lockdown much worse onenewspagecomvideo,0,,,,,,,,,,,,,,,,,0,0,0,3fcce597,62d2a368,d671a3a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Agenda2030,#15minutecities,#WEF,#ClimateLockdowns,,,,,,,,,,,,,,,,,,,,,1.625276986661945e+18,https://www.onenewspage.com/video/20230128/15378782/SECRETS-OF-THE-UNITED-NATIONS-What-everyone.htm?fbclid=IwAR14VhF6taRyNlZHWY7UnPWw6rg2BgNYn82iYpZANnDryWQ_H49lcPb_UDE,,,,https://twitter.com/THECANADIANUPR1/status/1625276986661945344,False,b1cc1811,en,0,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.4767}",0.0,0.763,0.237,-0.4767,Negative
3984,Sat Apr 08 23:12:00 +00:00 2023,,2,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Globalization,#Globalists,#WEF,#profits,#KlausSchwab,#control,#Agenda2030,#Greed,#Lies,#CrookedPoliticians,#WEFpuppets,#GlobalistAgenda,#Hypocrisy,#ProfitsOverPeople,#greedflation,#Greenscam,#ClimateScam,#Propaganda,#CarbonTax,#CorruptElite,#Lockdowns,#BigPharma,#BigGovt,,1.6448406987876352e+18,,,,,https://twitter.com/RealJoelGomes/status/1644840698787635202,False,7bf0ffeb,en,4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
3985,Sat Apr 22 23:00:00 +00:00 2023,typical communist piece garbage regime climate change greatest hoax time much,0,,,,,,,,,,,,,,,,,0,0,0,5dd4da28,0d68ea68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#wef,#TheGreatreset,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,1.6499111100933816e+18,,,,,https://twitter.com/aaronpellowski/status/1649911110093381633,False,ed0d4084,en,0,"{'neg': 0.137, 'neu': 0.588, 'pos': 0.275, 'compound': 0.4767}",0.275,0.588,0.137,0.4767,Positive
3986,Sat Aug 12 21:52:00 +00:00 2023,klaus schwab new world accept total transparency become part personality everything transparent nothing hide reason afraid nitternetwideawakemedia guy give heebiejeebies like,1,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Agenda2030,#wef,#klausschwab,,,,,,,,,,,,,,,,,,,,,,1.6904813211040847e+18,https://nitter.net/wideawake_media/status/1690301546720890881/video/1,,,,https://twitter.com/TruthOverMedia/status/1690481321104084992,True,696301c4,en,3,"{'neg': 0.0, 'neu': 0.731, 'pos': 0.269, 'compound': 0.6826}",0.269,0.731,0.0,0.6826,Positive
3987,Fri Apr 14 22:54:00 +00:00 2023,davinci see shown never seepeople cant change truth truth change people unplug matrix,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Bread,#Circuses,#NWO,#Agenda2030,#Plandemics,#HAARP,#mkultra,#psyops,,,,,,,,,,,,,,,,,1.6470104855213384e+18,,,,,https://twitter.com/robert_adero/status/1647010485521338368,False,c64e271a,en,1,"{'neg': 0.263, 'neu': 0.737, 'pos': 0.0, 'compound': -0.4449}",0.0,0.737,0.263,-0.4449,Negative
3992,Wed Jun 07 22:41:00 +00:00 2023,walgelijke monster die,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#BillGates,#Agenda2030,#Corona,,,,,,,,,,,,,,,,,,,,,,1.666576235403567e+18,,,,,https://twitter.com/SeherSB/status/1666576235403567105,False,bee0b33a,en,1,"{'neg': 0.661, 'neu': 0.339, 'pos': 0.0, 'compound': -0.5994}",0.0,0.339,0.661,-0.5994,Negative
3993,Fri Aug 18 22:06:00 +00:00 2023,,0,,,,,,,,,,,,,,,,,0,0,0,396f453c,374e2c28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Plankalergi,#stopinvasion,#Agenda2030,#WhiteGeNocide,#WhiteLivesMatter,,,,,,,,,,,,,,,,,,,,1.6926592569173893e+18,,,,,https://twitter.com/mtneisastalcono/status/1692659256917389570,False,39620c7d,en,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
3994,Sun May 28 22:25:00 +00:00 2023,presently country lead un establishment politician committed agenda derived unelected unaccountable foreign entity,0,,,,,,,,,,,,,,,,,0,0,1,67ebc9fc,9eb72aec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#agenda2030.,,,,,,,,,,,,,,,,,,,,,,,,1.662948162812924e+18,,,,,https://twitter.com/MarkFriesen08/status/1662948162812923905,True,700e854b,en,1,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.2732}",0.149,0.851,0.0,0.2732,Positive
3995,Tue May 30 22:39:00 +00:00 2023,put wrench trudeaus,0,,,,,,,,,,,,,,,,,0,0,0,f8485587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#WEF,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,,1.663676629888e+18,,,,,https://twitter.com/World_gone_mad1/status/1663676629887995906,False,0bfb5515,en,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
3997,Sat Jun 03 22:02:00 +00:00 2023,nbccomnewsstate,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#UnAffordable,#UnSustainable,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,1.6651168928292168e+18,https://nbc-2.com/news/state/2023/06/02/florida-homeowners-brace-for-40-increase-in-insurance-rates,,,,https://twitter.com/MasklessRefugee/status/1665116892829216769,False,d546ee43,en,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
3999,Wed May 24 23:09:00 +00:00 2023,look tweet reaction going everything control resource world,4,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"#true,",#bloodlines,#destroy,#Agenda21,#Agenda2030,#Agenda2050,,,,,,,,,,,,,,,,,,,1.6615097106027233e+18,,,,,https://twitter.com/JK_from_NL/status/1661509710602723329,False,0d7bad9a,en,6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
