,X,created_at,full_text,likes_count,mentioning_users.0,mentioning_users.1,mentioning_users.2,mentioning_users.3,mentioning_users.4,mentioning_users.5,mentioning_users.6,mentioning_users.7,mentioning_users.8,mentioning_users.9,mentioning_users.10,mentioning_users.11,mentioning_users.12,mentioning_users.13,mentioning_users.14,mentioning_users.15,played_count,quotes_count,replies_count,replying_to.0,replying_to.1,replying_to.2,replying_to.3,replying_to.4,replying_to.5,replying_to.6,replying_to.7,replying_to.8,replying_to.9,replying_to.10,replying_to.11,replying_to.12,replying_to.13,replying_to.14,replying_to.15,replying_to.16,replying_to.17,replying_to.18,replying_to.19,replying_to.20,replying_to.21,replying_to.22,replying_to.23,replying_to.24,replying_to.25,replying_to.26,replying_to.27,replying_to.28,replying_to.29,replying_to.30,replying_to.31,replying_to.32,replying_to.33,replying_to.34,replying_to.35,replying_to.36,replying_to.37,replying_to.38,replying_to.39,replying_to.40,replying_to.41,replying_to.42,replying_to.43,replying_to.44,replying_to.45,replying_to.46,replying_to.47,retweeted_by,retweets_count,tweet_hashtags.0,tweet_hashtags.1,tweet_hashtags.2,tweet_hashtags.3,tweet_hashtags.4,tweet_hashtags.5,tweet_hashtags.6,tweet_hashtags.7,tweet_hashtags.8,tweet_hashtags.9,tweet_hashtags.10,tweet_hashtags.11,tweet_hashtags.12,tweet_hashtags.13,tweet_hashtags.14,tweet_hashtags.15,tweet_hashtags.16,tweet_hashtags.17,tweet_hashtags.18,tweet_hashtags.19,tweet_hashtags.20,tweet_hashtags.21,tweet_hashtags.22,tweet_hashtags.23,tweet_id,tweet_links.0,tweet_links.1,tweet_links.2,tweet_links.3,user_is_verified,user_name,language,engagement
86,291,Thu Feb 23 23:13:00 +00:00 2023,"Refused this for my 2 daughters, then when my son came alongÖ. Tried to push it on him. Thanks, but no thanks!! #Gardasil #HPV #Poison #CDC #Liars",3,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Gardasil,#HPV,#Poison,#CDC,#Liars,,,,,,,,,,,,,,,,,,,,1.6288959207323976e+18,,,,,False,eb85d3ac,en,6
87,292,Fri Mar 17 13:52:00 +00:00 2023,"It took this poor family more than 10 years to prove that their daughter died from the #HPVVaccine #Gardasil."" That's the reason why people aren't trying to sue more #vaccineinjuries. ""newyork.legalexaminer.com/heÖ",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#HPVVaccine,#Gardasil.,#vaccineinjuries.,,,,,,,,,,,,,,,,,,,,,,1.636727130619822e+18,https://newyork.legalexaminer.com/health/fda-prescription-drugs/family-found-to-have-met-burden-of-proof-that-gardasil-caused-daughters-death/,,,,False,1ed0f3ba,en,3
88,295,Thu Jan 26 07:13:00 +00:00 2023,"#CervicalCancer is the 2nd leading cause of cancer death in women in #Cameroon. ""Most cases have been linked to infection with #HumanPapillomaVirus (HPV).#Gardasil is the main vaccine used by  @MINSANTECMR in preventing HPV in boys and girls from age 9.  ""#HEROCameroon",10,16ee14b3,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,#CervicalCancer,#Cameroon.,#HumanPapillomaVirus,#Gardasil,#HEROCameroon,,,,,,,,,,,,,,,,,,,,1.618507471861039e+18,,,,,False,4341ded6,en,18
89,297,Mon Jan 30 05:25:00 +00:00 2023,"Back in 2014, over 200 girls were hospitalised in #Colombia after the administration of #Gardasil #HPV #vaccine""""#vaccineinjuries #vaccinegenocide #CervicalCancer #CervicalCancerAwarenessMonth",4,,,,,,,,,,,,,,,,,0,1,2,c0bd8dd3,a504f7b6,cd5448e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,#Colombia,#Gardasil,#HPV,#vaccine,#vaccineinjuries,#vaccinegenocide,#CervicalCancer,#CervicalCancerAwarenessMonth,,,,,,,,,,,,,,,,,1.6199297219697336e+18,,,,,False,c0bd8dd3,en,15
90,300,Thu Feb 23 14:35:00 +00:00 2023,"The HPV Vaccine on Trial: Seeking Justice for a Generation Betrayed"" #gardasil#vaccineinjury#HPV#pharmacide ""thevaccinereaction.org/2018/Ö",6,,,,,,,,,,,,,,,,,0,2,7,31f0d1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,#gardasil,#vaccineinjury,#HPV,#pharmacide,,,,,,,,,,,,,,,,,,,,,1.6287655661723853e+18,https://thevaccinereaction.org/2018/10/the-hpv-vaccine-on-trial-seeking-justice-for-a-generation-betrayed/#.XQ-KwBqK4L8.twitter,,,,False,a9f94678,en,22
91,303,Fri Mar 17 11:46:00 +00:00 2023,Safe and Effective Vaccine? HPV Vaccine Gardasil Target of Mounting Legal Claims trialsitenews.com/a/safe-andÖ #HPV #Gardasil,6,,,,,,,,,,,,,,,,,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,#HPV,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.6366954239046287e+18,https://www.trialsitenews.com/a/safe-and-effective-vaccine-hpv-vaccine-gardasil-target-of-mounting-legal-claims-c671896e,,,,False,96dfacc5,en,12
92,304,Tue Dec 27 01:59:00 +00:00 2022,"Lots missing, inc #chemtrails #Gardasil #genderfluid where to stop? ????????",6,,,,,,,,,,,,,,,,,0,0,0,6687fdc0,b5388f80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#chemtrails,#Gardasil,#genderfluid,,,,,,,,,,,,,,,,,,,,,,1.6075566681325606e+18,,,,,False,26019221,en,6
93,305,Wed Feb 01 06:08:00 +00:00 2023,"awakenindiamov: Read this heart breaking story of #gardasil injury""nypost.com/2008/07/20/my-girÖ ""#hpv #StoptheShotsNow #guineapig #CervicalCancerAwarenessMonth",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil,#hpv,#StoptheShotsNow,#guineapig,#CervicalCancerAwarenessMonth,,,,,,,,,,,,,,,,,,,,1.620665369986736e+18,https://nypost.com/2008/07/20/my-girl-died-as-guinea-pig-for-gardasil/,,,,False,510b587d,en,0
94,306,Wed Jan 04 03:40:00 +00:00 2023,You tried to force child #tdap and #Gardasil vaccines on our kids....#gfys,1,,,,,,,,,,,,,,,,,0,0,0,bde50ee1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#tdap,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.6104812016510157e+18,,,,,False,0a6c85c8,en,1
95,309,Sun Feb 05 21:40:00 +00:00 2023,#GARDASIL IS POISON,0,,,,,,,,,,,,,,,,,0,0,0,de26cfcb,cd5448e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#GARDASIL,,,,,,,,,,,,,,,,,,,,,,,,1.62234951446315e+18,,,,,False,7945b4c4,en,0
96,310,Fri Feb 03 22:47:00 +00:00 2023,"Wisner Baum Senior Partner Michael Baum explains why they really should screen for HPV, otherwise you're increasing your chances of getting cervical cancer when you get the shot. """"#Gardasil #Gardasil9 #HPV #gardasilreaction #gardasilinjury #cervicalcancer  piped.video/shorts/5wGN9-_6gÖ",3,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Gardasil,#Gardasil9,#HPV,#gardasilreaction,#gardasilinjury,#cervicalcancer,,,,,,,,,,,,,,,,,,,1.621641485891543e+18,https://piped.video/shorts/5wGN9-_6g70,,,,False,35be2b85,en,6
97,311,Thu Dec 15 22:15:00 +00:00 2022,"A healthy 14 year old boy died of Myocarditis after receiving #HPVvaccine #Gardasil""sanevax.org/.../11/Gomez-v-UÖ""Joel Gomez, a healthy boy w/ NO any pre-existing health issues, died next day after his 2nd Gardasil shot. #LotusOak",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#HPVvaccine,#Gardasil,#LotusOak,,,,,,,,,,,,,,,,,,,,,,1.6035140983851786e+18,http://sanevax.org/.../11/Gomez-v-USDOH-expert-report.pdf,,,,False,3c4f6f3e,en,0
98,312,Sat Jan 28 20:22:00 +00:00 2023,"Diane Harper, lead #Gardasil researcher ñ what are the facts? skepticalraptor.com/skepticaÖ",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.619430686041014e+18,http://www.skepticalraptor.com/skepticalraptorblog.php/diane-harper-lead-gardasil-researcher-facts/,,,,False,885d7d9e,en,1
99,316,Sat Dec 17 01:04:00 +00:00 2022,"#FactFriday - Gardasil achieved FDA approval in just six months. One of the principal investigators of the Gardasil clinical trials (the human testing that precedes FDA approval) said the process ìwent too fast.î #Gardasil #FDA #lawsuit""""bit.ly/3e5OmUy",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#FactFriday,#Gardasil,#FDA,#lawsuit,,,,,,,,,,,,,,,,,,,,,1.6039189251750707e+18,https://bit.ly/3e5OmUy,,,,False,35be2b85,en,3
100,317,Thu Jan 12 23:02:00 +00:00 2023,"Final tweet of evening: ""#BMJ UK doctors re-examine case for mandatory vaccination of #HPV vaccine find ZERO evidence  #Cervarix / #Gardasil will ever prevent a single case of cancer. GSK and Merck, only ever state they are 'intended ""to' /'expected to'",0,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#BMJ,#HPV,#Cervarix,#Gardasil,,,,,,,,,,,,,,,,,,,,,1.6136727016541716e+18,,,,,False,2db57c94,en,1
101,318,Thu Feb 23 14:29:00 +00:00 2023,"Sacrificial Virgins - The Dangers of the #HPV #Vaccine (2017)"" #gardasil ""rumble.com/v1whewy-sacrificiÖ",6,,,,,,,,,,,,,,,,,0,2,2,a9f94678,31f0d1e0,5f7587c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,#HPV,#Vaccine,#gardasil,,,,,,,,,,,,,,,,,,,,,,1.6287639341645005e+18,https://rumble.com/v1whewy-sacrificial-virgins-the-dangers-of-the-hpv-vaccine-2017.html,,,,False,a9f94678,en,15
102,321,Thu Apr 20 19:27:00 +00:00 2023,"Mother of daughter injured by #Gardasil #HPV shot, testifies before California State Assembly Health Committee. Katherine Robi spoke in opposition to a section of AB 659 ñ Cancer Prevention Act - that is vague, ambiguous, and misleading. piped.video/O5yudGuVJH4 via @YouTube",0,f6961215,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#Gardasil,#HPV,,,,,,,,,,,,,,,,,,,,,,,1.6491327224751227e+18,https://piped.video/O5yudGuVJH4,,,,False,35be2b85,en,3
103,322,Fri Feb 03 00:32:00 +00:00 2023,"@YourVoiceMD Have just finished listening to your #Ologies shows!        "" What a brilliant Ep! You are warm, & smart, & educational, & a person I could I listened to daily. And thanks for the #Gardasil heads up, for all!I recommend you to all! Thankyou. ""Kitty, Australia ????",1,90d5d037,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Ologies,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.6213056824893972e+18,,,,,False,ebdea972,en,1
104,323,Sat Jan 28 15:04:00 +00:00 2023,"awakenindiamov: Dr. Uzi Beller, ìan international authority on gynecological cancersî had  came out publicly against vaccinating 65,000, 14-year old girls in Israel with #Gardasil""""ageofautism.com/2013/09/hpv-Ö",2,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6193508019519895e+18,https://www.ageofautism.com/2013/09/hpv-vaccine-a-strong-criticism-from-leading-israeli-obgyn-doctor.html,,,,False,510b587d,en,4
105,325,Fri Jan 06 16:14:00 +00:00 2023,"I really do wish all these doctors and experts would stop acting like these """"""""things' haven't been killing and injuring children for a VERY LONG TIME!!!"" #VaccineDeaths #Vaccineinjury#Gardasil  RIP Colton Berret #CandlesForColton ""#ItsNotRare #ItsNotFair",2,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#VaccineDeaths,#Vaccineinjury,#Gardasil,#CandlesForColton,#ItsNotRare,#ItsNotFair,,,,,,,,,,,,,,,,,,,1.6113956771032635e+18,,,,,False,6551827a,en,3
106,326,Sun Feb 05 15:59:00 +00:00 2023,#Merck World-Wide Sales for #GARDASIL was 1470m USD in Q4 2022 (Down 36%) 1stoncology.com/blog/4q22-meÖ,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Merck,#GARDASIL,,,,,,,,,,,,,,,,,,,,,,,1.6222635577978552e+18,https://www.1stoncology.com/blog/4q22-merck-other-financial-disclosures1234626838,,,,False,6d289c6d,en,0
107,327,Thu Dec 15 22:11:00 +00:00 2022,"#Gardasil #Vaccine Given without Consent & Ruins Life of 14 Year Old Girl""""vaccineimpact.com/.../gardasÖ #LotusOak",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#Vaccine,#LotusOak,,,,,,,,,,,,,,,,,,,,,,1.603513042674733e+18,http://vaccineimpact.com/.../gardasil-vaccine-given.../,,,,False,3c4f6f3e,en,1
108,330,Sat Jan 14 20:23:00 +00:00 2023,"To sum up, here are the post HPV vaccine medical conditions for which court has awarded compensation."" #InformedConsent #NoAmnesty #TheyLiedPeopleDied#Gardasil#HPV ""#WHOQuitIndia",42,,,,,,,,,,,,,,,,,0,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,#InformedConsent,#NoAmnesty,#TheyLiedPeopleDied,#Gardasil,#HPV,#WHOQuitIndia,,,,,,,,,,,,,,,,,,,1.6143574863243223e+18,,,,,False,742d3e0e,en,91
109,331,Thu Feb 23 14:11:00 +00:00 2023,"Please watch this dad @maggie_bomber a Danish documentary of teen girls who all received the HPV vax, it's one of the most dangerous childhood vaccines"" #gardasil#oneless  ""rumble.com/v18fi79-the-vacciÖ",12,31f0d1e0,,,,,,,,,,,,,,,,0,2,4,31f0d1e0,5f7587c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,#gardasil,#oneless,,,,,,,,,,,,,,,,,,,,,,,1.6287595447834132e+18,https://rumble.com/v18fi79-the-vaccinated-girls-sick-and-betrayed.html,,,,False,a9f94678,en,28
110,333,Sun Feb 05 14:05:00 +00:00 2023,awakenindiamov: The truth about #Gardasil #vaccinegenocide #HPV,1,,,,,,,,,,,,,,,,,0,1,0,742d3e0e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#vaccinegenocide,#HPV,,,,,,,,,,,,,,,,,,,,,,1.6222348946457395e+18,,,,,False,510b587d,en,2
111,334,Thu Dec 15 21:59:00 +00:00 2022,"read #Vaccine Package Inserts!""DEATH, Acute Disseminated Encephalomyelitis (#ADEM), Guillain-BarrÈ syndrome, Transverse Myelitis, paralysis etc are documented side effects of #Gardasil #HPVvaccine.""fda.gov/.../pub.../Package-IÖ #LotusOak",1,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Vaccine,#Gardasil,#HPVvaccine.,#LotusOak,,,,,,,,,,,,,,,,,,,,,1.603510030241628e+18,https://www.fda.gov/.../pub.../Package-Insert---Gardasil.pdf,,,,False,3c4f6f3e,en,4
112,335,Fri Mar 17 04:04:00 +00:00 2023,Maybe #COVID19 needed to happen in order for the Vaccine Lie to come out.  I was a believer in vaccines up until the #chickenpoxvax and #Gardasil for HPV.  That was  when it started steering to the left for me.,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#COVID19,#chickenpoxvax,#Gardasil,,,,,,,,,,,,,,,,,,,,,,1.6365791945064732e+18,,,,,False,c9821ff5,en,0
113,336,Fri Feb 03 00:08:00 +00:00 2023,"Gentleman Jackalope helped us discover HPV and its connection to cervical cancer! Read our blog inspired by the recent 99%invisible episode @99piorg"" [Art credit Anna Todaro] ""#HPV #cervicalcancer #jackalope #gardasil",0,4897926d,,,,,,,,,,,,,,,,0,0,0,29f3c19b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#HPV,#cervicalcancer,#jackalope,#gardasil,,,,,,,,,,,,,,,,,,,,,1.6212996046952527e+18,,,,,False,c4dc56a1,en,0
114,338,Thu Apr 20 13:03:00 +00:00 2023,"#HPV is a serious disease that affects many Americans every year, however it is preventable with the Gardasil vaccine. Swipe to learn more!"" ""#publichealth #immunization #gardasil #vaccination #hpv",0,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#HPV,#publichealth,#immunization,#gardasil,#vaccination,#hpv,,,,,,,,,,,,,,,,,,,1.649036013145145e+18,,,,,False,a66cc32d,en,1
115,339,Sat Jan 28 14:07:00 +00:00 2023,"Dr. Uzi Beller, ìan international authority on gynecological cancersî had  came out publicly against vaccinating 65,000, 14-year old girls in Israel with #Gardasil""""ageofautism.com/2013/09/hpv-Ö",11,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6193362760917484e+18,https://www.ageofautism.com/2013/09/hpv-vaccine-a-strong-criticism-from-leading-israeli-obgyn-doctor.html,,,,False,742d3e0e,en,21
116,342,Wed Feb 15 14:00:00 +00:00 2023,"Norway ???????? ???????????????  #Gardasil ???? #HPV ???????????  ?????? ???????????  15 ???? ?????????? ????????? ????????? ???? ???????????  ???????????  """"naturalblaze.com/2015/12/norÖ",9,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,#Gardasil,#HPV,,,,,,,,,,,,,,,,,,,,,,,1.6258575706144315e+18,https://www.naturalblaze.com/2015/12/norway-girls-life-after-a-forced-gardasil-vaccine.html,,,,False,f1282843,en,17
117,343,Sun Feb 05 13:49:00 +00:00 2023,The truth about #Gardasil #vaccinegenocide #HPV,15,,,,,,,,,,,,,,,,,0,0,0,742d3e0e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,#Gardasil,#vaccinegenocide,#HPV,,,,,,,,,,,,,,,,,,,,,,1.62223100573739e+18,,,,,False,742d3e0e,en,25
118,346,Sat Jan 28 11:06:00 +00:00 2023,"awakenindiamov: #Australia : #Cancer Epidemic in #Gardasil Girls""""childrenshealthdefense.org/nÖ",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Australia,#Cancer,#Gardasil,,,,,,,,,,,,,,,,,,,,,,1.6192907376898947e+18,https://childrenshealthdefense.org/news/australian-data-cancer-epidemic-in-gardasil-girls/?itm_term=home&fbclid=IwAR39YUdpVKMMwJ2_H0x838DGVeNJxIHY2X6fXRBRabXICbLGbJBXTI6BrVw,,,,False,510b587d,en,0
119,348,Mon Feb 27 23:32:00 +00:00 2023,"?? #EnfantsEnDanger ?? #Gardasil """"#Jarnac #macron #papndiaye",4,,,,,,,,,,,,,,,,,0,0,0,39a18cd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#EnfantsEnDanger,#Gardasil,#Jarnac,#macron,#papndiaye,,,,,,,,,,,,,,,,,,,,1.630350201272631e+18,,,,,False,a7587ab3,en,7
120,350,Mon Jan 16 23:48:00 +00:00 2023,"Injured by #Gardasil or other #vaccine then reading this won't surprise you! #CDCLied ""#VaccineDeath #HPV #FDA #WHO #CrimesAgainstHumanity #Pharmaceutical #Merck ""#wef23",2,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#vaccine,#CDCLied,#VaccineDeath,#HPV,#FDA,#WHO,#CrimesAgainstHumanity,#Pharmaceutical,#Merck,#wef23,,,,,,,,,,,,,,1.6151340053927117e+18,,,,,False,6f4cf129,en,3
121,355,Tue Jan 10 05:07:00 +00:00 2023,"#Gardasil #HPV truths you shouldn't miss.""gardasilhpvtruths.com/ ""#StopTheShotsNow",13,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,#Gardasil,#HPV,#StopTheShotsNow,,,,,,,,,,,,,,,,,,,,,,1.6126775683728056e+18,https://www.gardasilhpvtruths.com/,,,,False,742d3e0e,en,30
122,359,Fri Jan 06 00:18:00 +00:00 2023,"Did you know that memory impairment and involuntary movement have been observed after #HPVvaccine?""ncbi.nlm.nih.gov/pmc/articleÖ Want to learn more?piped.video/physiciansforinfÖ ""#1stDoNoHarm #Vaccines #InformedConsent #HPV #Gardasil #CervicalCancer #Science #Statistics",90,,,,,,,,,,,,,,,,,0,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,#HPVvaccine?,#1stDoNoHarm,#Vaccines,#InformedConsent,#HPV,#Gardasil,#CervicalCancer,#Science,#Statistics,,,,,,,,,,,,,,,,1.6111551129651607e+18,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6850646,https://piped.video/physiciansforinformedconsent,,,True,3dbf9855,en,132
123,361,Sat Jan 28 10:33:00 +00:00 2023,"#Australia : #Cancer Epidemic in #Gardasil Girls""""childrenshealthdefense.org/nÖ",10,,,,,,,,,,,,,,,,,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,#Australia,#Cancer,#Gardasil,,,,,,,,,,,,,,,,,,,,,,1.6192826114736207e+18,https://childrenshealthdefense.org/news/australian-data-cancer-epidemic-in-gardasil-girls/?itm_term=home&fbclid=IwAR39YUdpVKMMwJ2_H0x838DGVeNJxIHY2X6fXRBRabXICbLGbJBXTI6BrVw,,,,False,742d3e0e,en,24
124,363,Mon Jan 16 22:26:00 +00:00 2023,"#gardasil is poison REFUSED to allow it to be given to my child."" ""U.S Government and vaccine makers are criminal organizations.",2,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6151132671391823e+18,,,,,False,3d5feb28,en,3
125,367,Sun Jan 08 14:48:00 +00:00 2023,"This is exactly what happened when people where injured after the #gardasil #vaccine ""#VaccineSideEffects #CovidVaccines #COVID #vaccinedamage ""#Fauci can you explain?",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil,#vaccine,#VaccineSideEffects,#CovidVaccines,#COVID,#vaccinedamage,#Fauci,,,,,,,,,,,,,,,,,,1.6120989485874708e+18,,,,,False,6f4cf129,en,0
126,371,Tue Dec 13 16:01:00 +00:00 2022,"A recent @Merck study in the Expert Review of Vaccines evaluated the global impact of the HPV vaccine, and found that #GARDASIL led to reduced rates of HPV and HPV-related diseases in men and women. Read more about the positive impact of the #HPV vaccine. bit.ly/3FFYkHf",0,2d2d6656,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#GARDASIL,#HPV,,,,,,,,,,,,,,,,,,,,,,,1.6026952000691075e+18,https://bit.ly/3FFYkHf,,,,False,ef06b329,en,0
127,374,Tue Jan 10 04:40:00 +00:00 2023,"#January should be #HPV Vaccine Injury awareness month. That #Gardasil Vaccine comes with crippling side effects will be dismissed by media and doctors however it's up to you to stay #informed"" ""snopes.com/news/2017/06/08/gÖ",9,,,,,,,,,,,,,,,,,0,0,1,c0bd8dd3,a504f7b6,cd5448e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,#January,#HPV,#Gardasil,#informed,,,,,,,,,,,,,,,,,,,,,1.6126706847398339e+18,https://www.snopes.com/news/2017/06/08/gardasil-vaccine/,,,,False,c0bd8dd3,en,18
128,379,Wed Dec 21 22:45:00 +00:00 2022,#Gardasil #infertility #BigPharma #DepopulationAgenda #NWO,0,,,,,,,,,,,,,,,,,0,0,0,a42a8a3d,d3c7c010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#infertility,#BigPharma,#DepopulationAgenda,#NWO,,,,,,,,,,,,,,,,,,,,1.605696028329615e+18,,,,,False,2c42ea44,en,0
129,389,Mon Jan 16 21:34:00 +00:00 2023,A long but very illuminating thread on HPV vaccine #Gardasil,1,,,,,,,,,,,,,,,,,0,0,1,572ae1b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6151002430535393e+18,,,,,False,ba3585aa,en,2
130,390,Tue Dec 13 11:56:00 +00:00 2022,"I met a girl who was a dancer, then got the #gardasil #vaccine and couldnít walk.",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil,#vaccine,,,,,,,,,,,,,,,,,,,,,,,1.6026334737598095e+18,,,,,False,e5b3f0a0,en,1
131,395,Tue Mar 07 20:35:00 +00:00 2023,"Lawsuit claims #HPV-vaccine causes auto-immune and neurologic disorders"" web.archive.org/web/20230307Ö ""#Merck #HPVvaccine #Gardasil.",1,,,,,,,,,,,,,,,,,0,0,0,77caccb5,b6212957,8da5fd6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#HPV-vaccine,#Merck,#HPVvaccine,#Gardasil.,,,,,,,,,,,,,,,,,,,,,1.633204647883096e+18,https://web.archive.org/web/20230307200828/https://expose-news.com/2023/03/03/hpv-vax-causes-auto-immune-neurologic-disorders/,,,,False,77caccb5,en,2
132,397,Fri Mar 03 23:43:00 +00:00 2023,Holy shit that #gardasil is a bitch. #owowowow,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil,#owowowow,,,,,,,,,,,,,,,,,,,,,,,1.6318025930966548e+18,,,,,False,1ae7e94f,en,1
