,X,created_at,full_text,likes_count,mentioning_users.0,mentioning_users.1,mentioning_users.2,mentioning_users.3,mentioning_users.4,mentioning_users.5,mentioning_users.6,mentioning_users.7,mentioning_users.8,mentioning_users.9,mentioning_users.10,mentioning_users.11,mentioning_users.12,mentioning_users.13,mentioning_users.14,mentioning_users.15,played_count,quotes_count,replies_count,replying_to.0,replying_to.1,replying_to.2,replying_to.3,replying_to.4,replying_to.5,replying_to.6,replying_to.7,replying_to.8,replying_to.9,replying_to.10,replying_to.11,replying_to.12,replying_to.13,replying_to.14,replying_to.15,replying_to.16,replying_to.17,replying_to.18,replying_to.19,replying_to.20,replying_to.21,replying_to.22,replying_to.23,replying_to.24,replying_to.25,replying_to.26,replying_to.27,replying_to.28,replying_to.29,replying_to.30,replying_to.31,replying_to.32,replying_to.33,replying_to.34,replying_to.35,replying_to.36,replying_to.37,replying_to.38,replying_to.39,replying_to.40,replying_to.41,replying_to.42,replying_to.43,replying_to.44,replying_to.45,replying_to.46,replying_to.47,retweeted_by,retweets_count,tweet_hashtags.0,tweet_hashtags.1,tweet_hashtags.2,tweet_hashtags.3,tweet_hashtags.4,tweet_hashtags.5,tweet_hashtags.6,tweet_hashtags.7,tweet_hashtags.8,tweet_hashtags.9,tweet_hashtags.10,tweet_hashtags.11,tweet_hashtags.12,tweet_hashtags.13,tweet_hashtags.14,tweet_hashtags.15,tweet_hashtags.16,tweet_hashtags.17,tweet_hashtags.18,tweet_hashtags.19,tweet_hashtags.20,tweet_hashtags.21,tweet_hashtags.22,tweet_hashtags.23,tweet_id,tweet_links.0,tweet_links.1,tweet_links.2,tweet_links.3,user_is_verified,user_name,language,engagement
87,225,Thu Apr 06 21:44:00 +00:00 2023,"Et s'il parlait du #Gardasil ?? Pour rappel, il prÈconise la vaccination des ados...",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6440937464541676e+18,,,,,False,335f0a57,fr,0
88,226,Wed Apr 12 14:42:00 +00:00 2023,Alerte de la Ligue Nationale pour la Libert... pangolinsetmantilles.info/20Ö #CANCERDEL'UT…RUS #R…INFOCOVID #CONTR‘LESOCIAL #GARDASIL #RobertKENEDYJr #LIGUENATIONALEPOURLALIBERT…DESVACCINATIONS #NON¿LAVACCINATIONCONTRELEPAPILLOMAVIRUS #PAPILLOMAVIRUS,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#CANCERDEL'UT…RUS,#R…INFOCOVID,#CONTR‘LESOCIAL,#GARDASIL,#RobertKENEDYJr,#LIGUENATIONALEPOURLALIBERT…DESVACCINATIONS,#NON¿LAVACCINATIONCONTRELEPAPILLOMAVIRUS,#PAPILLOMAVIRUS,,,,,,,,,,,,,,,,,1.6461617909910566e+18,https://pangolinsetmantilles.info/2023/04/alerte-rouge-touche-pas-a-mon-gosse-une-maman-parle-aux-mamans-reinfocovid.html,,,,False,f9a78db5,fr,0
89,227,Sun Apr 16 21:03:00 +00:00 2023,"On parle de la secrÈtaire d'Ètat BÈrangËre #Couillard qui travaille pour le compte d'un #assassin #cocaÔnomane qui a euthanasiÈ nos aÓnÈs au #Rivotril, qui planifie de piquer nos gosses au #Gardasil, qui fait radier les mÈdecins qui soignent, interdire les mÈdicaments qui guÈrissent et suspendre sans salaire ni droits sociaux les soignants refusant de mourir par injection lÈtale au contenu gardÈ secret dÈfonse sans AMM aprËs les avoir fait travailler habillÈs avec des sacs poubelles, le tout coordonnÈ par des #FDO transformÈes pour le confort de sa cause en #PolicePolitique et vous voulez nous donnez des leÁons de civisme en insultant #JMLP @lepenjm ?""""Que le cul vous gratte et les bras vous soient trop courts.",61,8f37f164,,,,,,,,,,,,,,,,0,0,2,8b415771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,#Couillard,#assassin,#cocaÔnomane,"#Rivotril,","#Gardasil,",#FDO,#PolicePolitique,#JMLP,,,,,,,,,,,,,,,,,1.6477071867876966e+18,,,,,False,54789adb,fr,81
90,232,Wed Apr 12 07:51:00 +00:00 2023,"Vaxx Covid effets secondaires graves""11vaccins obligatoires pour les nourrissons Effets secondaires graves dus aux adjuvants#Gardasil provoque des dÈcËs et effets secondaires graves""Plainte dÈposÈe par RaphaÎl Cohen et la CSAPE auprËs del‡ CPI pour crimes contre l'humanitÈ",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6460584048408945e+18,,,,,False,87d7af5f,fr,1
91,233,Wed Apr 26 09:57:00 +00:00 2023,"#EducationNationale outil politique de propagande et de formatage de nos enfants.""Sujet plus que jamais d'actualitÈ avec la dÈtermination des hostilitÈs de #Macron et de ses mercenaires.""Pour le cas ou le #Gardasil ne suffirait pas ‡ ses ambitions dolosives.",0,,,,,,,,,,,,,,,,,0,0,0,6f39fe93,50e3a18a,6c80ee96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#EducationNationale,#Macron,#Gardasil,,,,,,,,,,,,,,,,,,,,,,1.6511634645413926e+18,,,,,False,54789adb,fr,1
92,235,Thu Apr 06 09:57:00 +00:00 2023,#impact de #Vaccin #Gardasil sur les verrues keatonrosiere.com/impact-de-Ö,2,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#impact,#Vaccin,#Gardasil,,,,,,,,,,,,,,,,,,,,,,1.64391575663829e+18,https://keatonrosiere.com/impact-de-vaccin-gardasil-sur-les-verrues/,,,,False,41195e38,fr,3
93,239,Thu Apr 06 06:56:00 +00:00 2023,"Le cardiologue d'origine indienne basÈe au Royaume-Uni Asseem Malhotra met en Garde contre le... ""11 vaccins obligatoires pour les nourrissons Effets secondaires causÈs par les adjuvants Pas de mise en garde""#Gardasil cause de DÈcËs et effets secondaires graves tjs injectÈs",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6438701732149617e+18,,,,,False,87d7af5f,fr,0
94,243,Sat Mar 25 12:09:00 +00:00 2023,Le #gardasil est il un ´†vaccin†ª ‡ arn?,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6396004417123407e+18,,,,,False,77dc7e9a,fr,0
95,244,Sat Mar 25 11:35:00 +00:00 2023,Et sinon la promotion des vaccins expÈrimentaux on en est o˘ ?? #gardasil #CovidVaccines,0,,,,,,,,,,,,,,,,,0,0,0,cc22b559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil,#CovidVaccines,,,,,,,,,,,,,,,,,,,,,,,1.639591921965228e+18,,,,,False,f15144fb,fr,0
96,245,Sun Apr 16 12:01:00 +00:00 2023,"La mafia sarkozyste qui accourt au secours de la droite macroniste... #LR """"Est-ce qu'un jour Bertrand va apporter une explication sur le fait qu'il a dÈcidÈ seul, sans attendre l'avis de l'HAS et CTV, du remboursement du #Gardasil par la SS, quand il Ètait ministre de la SantÈ ?",7,,,,,,,,,,,,,,,,,0,1,2,8c10d66a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#LR,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.6475708686152335e+18,,,,,False,75df722e,fr,13
97,247,Sat Mar 25 09:17:00 +00:00 2023,"Inutiles, inefficaces, voire dangereux. ""Les #vaccins anti #HPV : une nouvelle offensive politico-industrielle dÈnuÈe de fondement scientifiquepar ?@MdeLorgeril? ?@LMucchielli? ""#papillomavirus #Gardasil  qg.media/blog/laurent-mucchiÖ",0,26b5cb56,32f667c9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#vaccins,#HPV,#papillomavirus,#Gardasil,,,,,,,,,,,,,,,,,,,,,1.639557095606612e+18,https://qg.media/blog/laurent-mucchielli/papillomavirus-une-nouvelle-offensive-politico-industrielle-denuee-de-fondement-scientifique-entretien-avec-le-docteur-michel-de-lorgeril/,,,,False,f9022316,fr,0
98,260,Thu Mar 23 15:09:00 +00:00 2023,"Les guignols avaient une sacrÈ avance sur le monde d'aujourd'hui""Vaccinez vous ??#gardasil ""#VaccineSideEffects",5,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#gardasil,#VaccineSideEffects,,,,,,,,,,,,,,,,,,,,,,,1.6389208278852892e+18,,,,,False,aa525661,fr,7
99,261,Tue Mar 21 19:30:00 +00:00 2023,"Les 11 vaccins obligatoires pour les nourrissons causent de graves effets secondaires graves provoquÈs par les adjuvants""#Gardasil provoque des dÈcËs et effets secondaires graves""ArrÍt immÈdiat de Toutes ces injections",2,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6382618457850184e+18,,,,,False,87d7af5f,fr,2
100,262,Tue Mar 21 17:54:00 +00:00 2023,"Rappel : loi AgnËs Buzyn""11 vaccins obligatoires pour les nourrissons Ils provoquent des effets secondaires graves causÈs par les adjuvants""#Gardasil provoque des dÈcËs et effets secondaires graves Certains pays ArrÍt immÈdiat de cette injection",1,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6382376548262502e+18,,,,,False,87d7af5f,fr,3
101,263,Tue Mar 21 09:51:00 +00:00 2023,"Obligation vaccinale ‡ abolir pour :""Les 11 vaccins obligatoires pour les nourrissons (Loi AgnËs Buzyn) provoquent des effets secondaires graves causÈs par les adjuvants""#Gardasil provoque des dÈcËs et effets secondaires graves Certains pays l'ont arrÍtÈ immÈdiatement",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6381160487664845e+18,,,,,False,87d7af5f,fr,1
102,271,Sat Jun 17 08:27:00 +00:00 2023,"@NicoleDelepine""""Vaccin #Gardasil = DANGER-1 CancÈrologue DÈnonce piped.video/N7jKp26YGDI  attention  risque d'obligation contradictoire avec l'effet paradoxal avec?? du taux de k chez les populations largement vaccinÈes et apparition plus rapide dans les annÈes qui suivent vaccin",3,930d0858,,,,,,,,,,,,,,,,0,0,0,fc8c6dc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.669985058134827e+18,https://piped.video/N7jKp26YGDI,,,,False,725e654c,fr,5
103,273,Wed Mar 15 10:49:00 +00:00 2023,"Mensonges et consÈquences de ces """"""""vaccinations"""""""" qui visent ‡ dÈtruire notre #immunitÈ afin de nous rendre dÈpendants d'une #mÈdecine ‡ vocation non plus de #soins mais de #contrÙle totalitaire. "" #gardasil (Article sourcÈ mais censurÈ fb, donc ‡ diffuser)""francesoir.fr/opinions-tribuÖ",2,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#immunitÈ,#mÈdecine,#soins,#contrÙle,#gardasil,,,,,,,,,,,,,,,,,,,,1.6359564072529428e+18,https://www.francesoir.fr/opinions-tribunes/ne-vaccinez-ni-filles-ni-garcons-par-gardasil-un-vaccin-dangereux-et-inefficace,,,,False,4b605842,fr,2
104,275,Fri Mar 17 21:59:00 +00:00 2023,"Le fluor Poison:""Les 11 vaccins obligatoires pour les nourrissons (Loi AgnËs Buzyn) provoquent des effets secondaires graves et des dÈcËs causÈs par les adjuvants#Gardasil provoque des dÈcËs et effets secondaires gravesCertains pays les ont interdits""ImmÈdiatement",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6368497179789883e+18,,,,,False,87d7af5f,fr,0
105,276,Fri Mar 17 21:49:00 +00:00 2023,"¿ lire absolument ! #Vaccin #HPV #gardasil : Monsieur Macron, votre dÈcision est HONTEUSE !Xavier Bazin !  xavier-bazin.fr/vaccin-hpv-mÖ",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Vaccin,#HPV,#gardasil,,,,,,,,,,,,,,,,,,,,,,1.6368471665545295e+18,https://www.xavier-bazin.fr/vaccin-hpv-monsieur-macron-votre-decision-est-honteuse/,,,,False,74ef1eec,fr,0
106,277,Mon Mar 13 22:09:00 +00:00 2023,"#Gardasil Èpisode 6 : Aucune preuve quíil prÈvienne le #cancer du #coldelutÈrus, au contraire ""#Vaccination #Vaccin""aimsib.org/2023/03/12/gardasÖ",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#cancer,"#coldelutÈrus,",#Vaccination,#Vaccin,,,,,,,,,,,,,,,,,,,,1.6354026655460884e+18,https://www.aimsib.org/2023/03/12/gardasil-episode-6-aucune-preuve-quil-previenne-le-cancer-du-col-de-luterus-au-contraire/,,,,False,aa5c86ac,fr,1
107,282,Fri Mar 17 19:10:00 +00:00 2023,"Je ne comprendrais pas que les FranÁais continuent ‡ faire confiance ‡ leurs politiques aprËs tout ce qu'il s'est passÈ, surtout  depuis 2020. #Mascarade #Covid #Confinement #Injection #DecretRivotril #Gardasil #LBD #ViolencesPolicieres #GuerreEnUkraine #ReformeDesRetraites",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Mascarade,#Covid,#Confinement,#Injection,#DecretRivotril,#Gardasil,#LBD,#ViolencesPolicieres,#GuerreEnUkraine,#ReformeDesRetraites,,,,,,,,,,,,,,,1.6368073548502016e+18,,,,,False,af9119e0,fr,0
108,283,Wed Mar 15 07:17:00 +00:00 2023,"Non! Raoult ne sera pas canonisÈ, pas aprËs les mots graves qu'il a profÈrÈ en faveur la crÈation d'un MinistËre de la VÈritÈ"""""""", ni aprËs ses prises de positions sur le trËs controversÈ #Gardasil.""""Raoult dÈcline quand il suit le gouvernement.",4,,,,,,,,,,,,,,,,,0,0,1,b0b45724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil.,,,,,,,,,,,,,,,,,,,,,,,,1.635903122248704e+18,,,,,False,67c1e9dc,fr,5
109,286,Thu Jan 26 16:58:00 +00:00 2023,Le haut comitÈ de la santÈ publique #HCSP doit rapidement rÈunir une commission pour Ètablir líefficacitÈ et líintÈrÍt co˚t-bÈnÈfice díune injection de rappel avec le vaccin protÈgeant contre 9 HPV chez les femmes qui ont reÁu depuis 2007 le #gardasil 4.,1,,,,,,,,,,,,,,,,,0,0,1,a92e492b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#HCSP,#gardasil,,,,,,,,,,,,,,,,,,,,,,,1.6186546786524403e+18,,,,,False,04ed58ee,fr,3
110,288,Mon Feb 13 21:48:00 +00:00 2023,"#Gardasil Èpisode 2 : ´ De #Vioxx ‡ Gardasil, comment faire confiance ‡ #Merck ? ª""#Papillomavirus""aimsib.org/2023/02/12/gardasÖ",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#Vioxx,#Merck,#Papillomavirus,,,,,,,,,,,,,,,,,,,,,1.6252506738801009e+18,https://www.aimsib.org/2023/02/12/gardasil-episode-2-de-vioxx-a-gardasil-comment-faire-confiance-a-merck/,,,,False,aa5c86ac,fr,0
111,294,Wed Mar 15 05:42:00 +00:00 2023,"Pas la peine de jouer les GÈnÈral de Gaulle, toutes les choses intelligentes que vous avez pu dire pendant le covid sont purement et simplement annulÈes par votre position sur le #Gardasil et sur le """"""""MinistËre de la VÈritÈ"""""""" que vous prÈconisez. C'est impardonnable.",0,,,,,,,,,,,,,,,,,0,0,1,acfe9c7d,44f7f12a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.635879097615151e+18,,,,,False,67c1e9dc,fr,1
112,308,Thu Apr 20 22:17:00 +00:00 2023,"Vaxx anti-covid 19 effets secondaires graves""Les 11 vaccins obligatoires pour les nourrissons Effets secondaires graves causÈs par les adjuvants#Gardasil provoque des dÈcËs et effets secondaires graves""Plainte pour crimes contre l'humanitÈ dÈposÈe ‡ la Cour PÈnale internationale",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.649175433991037e+18,,,,,False,87d7af5f,fr,0
113,313,Wed Jan 18 16:00:00 +00:00 2023,"RÈ-Ècouter Claire SÈverac chez #Tepa plus de 10 ans aprËs nous parler #Gardasil, campagne de #vaccination du H1N1, BigPharma... nous Ètions prÈvenus ????? piped.video/iW4-dGn_NdQ via @YouTube",1,f6961215,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Tepa,"#Gardasil,",#vaccination,,,,,,,,,,,,,,,,,,,,,,1.615740907894018e+18,https://piped.video/iW4-dGn_NdQ,,,,False,26ba4d96,fr,1
114,314,Sat Dec 31 09:54:00 +00:00 2022,Elle avait ÈtÈ en lien avec @MicheleRivasi sur le #gardasil. Des annÈes aprËs toujours rien et elle n'est plus.  tre lanceur d'alerte est malheureusement et injustement dangereux,9,ec60d3e2,,,,,,,,,,,,,,,,0,0,1,96ad8cd4,bbbade99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil.,,,,,,,,,,,,,,,,,,,,,,,,1.6091258564498596e+18,,,,,False,85d825ff,fr,10
115,324,Wed Jan 18 14:56:00 +00:00 2023,"""""Les donnÈes disponibles ‡ ce jour ne permettent pas de rÈpondre aux interrogations concernant líefficacitÈ en termes de prÈvention des #cancers, comme pour les #vaccins #Gardasil et #CERVARIX.""""""""",0,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"#cancers,",#vaccins,#Gardasil,"#CERVARIX.""""""""",,,,,,,,,,,,,,,,,,,,,1.6157247445899428e+18,,,,,False,a11f2d45,fr,1
116,329,Thu Mar 09 20:55:00 +00:00 2023,"Qui a dit que la #recherche co˚tait cher?""""@Dr_Steph_GAYET #papillomavirus #GARDASIL #graphene",0,a4ad2eb6,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#recherche,#papillomavirus,#GARDASIL,#graphene,,,,,,,,,,,,,,,,,,,,,1.633934571984101e+18,,,,,False,0d5fdd17,fr,1
117,332,Mon Mar 13 01:35:00 +00:00 2023,Est ce que le #gardasil provoque l'endomÈtriose ? Je me pose cette question car je connais deux femmes qui ont de l'endomÈtriose curieusement dÈclenchÈ  suite ‡ ce vaccin coÔncidence ??,8,,,,,,,,,,,,,,,,,0,0,3,e5e7f4cb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6350920967293747e+18,,,,,False,48185489,fr,13
118,337,Thu Mar 09 19:53:00 +00:00 2023,"Ne vaccinez ni filles ni garÁons par Gardasil:un vaccin dangereux et inefficace contre le cancer""""Le Conseil indien de la recherche mÈdicale a exigÈ l'arrÍt immÈdiat du #Gardasil aprËs le dÈcËs de 7 jeunes filles et au moins 120 effets secondaires indÈsirables",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.633919069886861e+18,,,,,False,87d7af5f,fr,2
119,340,Wed Jan 18 14:31:00 +00:00 2023,"""""IL NíEXISTE AUCUNE PREUVE DíEFFICACITE #ANTICANCER DU #Gardasil. PrÈtendre le contraire, comme le fait líAFP Factuel, est mensonger.""""""""",0,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#ANTICANCER,#Gardasil.,,,,,,,,,,,,,,,,,,,,,,,1.6157185917388227e+18,,,,,False,a11f2d45,fr,1
120,344,Wed Jan 18 14:30:00 +00:00 2023,"""""#Gardasil : 10 #mensonges.""""""""""""francesoir.fr/opinions-tribuÖ",0,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"#mensonges.""""""""",,,,,,,,,,,,,,,,,,,,,,,,1.6157181613278246e+18,https://www.francesoir.fr/opinions-tribunes/gardasil-10-mensonges-dans-un-seul-article-d-afp-factuel,,,,False,a11f2d45,fr,1
121,345,Thu Mar 09 19:49:00 +00:00 2023,Comme pour le #Gardasil et Cervirix reaction19.fr/droit-de-penseÖ,0,,,,,,,,,,,,,,,,,0,0,0,380239dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.633918004181303e+18,https://reaction19.fr/droit-de-pensee/art-dinformer/nicole-et-gerard-delepine/delepine-2023/delepine-fev-2023/100223-mensonges-du-parisien-sur-le-gardasil-dr-gerard-delepine,,,,False,03fbc1f4,fr,0
122,347,Sat Mar 11 22:08:00 +00:00 2023,"Les injections des 11 vax obligatoires pour les nourrissons (Loi AgnËs Buzyn) causent des effets secondaires graves effets secondaires causÈs par les adjuvants""""Le #Gardasil provoque des dÈcËs et effets secondaires graves Des pays l'ont interdit",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6346778160620995e+18,,,,,False,87d7af5f,fr,0
123,352,Mon Dec 19 22:48:00 +00:00 2022,"#Gardasil, vos #enfants comme du bÈtail""#Papillomavirus""aimsib.org/2022/12/18/gardasÖ",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"#Gardasil,",#enfants,#Papillomavirus,,,,,,,,,,,,,,,,,,,,,,1.604971907589501e+18,https://www.aimsib.org/2022/12/18/gardasil-vos-enfants-comme-du-betail/,,,,False,aa5c86ac,fr,1
124,353,Thu Dec 29 21:06:00 +00:00 2022,"ArrÍtons ces #injection """"#papillomavirus #gardasil",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#injection,#papillomavirus,#gardasil,,,,,,,,,,,,,,,,,,,,,,1.608570203574784e+18,,,,,False,919b2d18,fr,2
125,356,Sun Dec 11 23:56:00 +00:00 2022,"1. Ohhh ouin ouin ouin ??"" 2. Les #mineurs cíest ‡ partir de quel ‚ge ?  3. #Gardasil Non ! Et plus #ARNm No ! Commencez dÈj‡ par faire un #enfant avant de vouloir tout rÈgenter dans les #familles díautrui et vous substituer aux #parents. ""Rahhhhhhh ! ??????",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#mineurs,#Gardasil,#ARNm,#enfant,#familles,#parents.,,,,,,,,,,,,,,,,,,,1.6020900355280115e+18,,,,,True,e785b87d,fr,0
126,357,Fri Dec 09 17:00:00 +00:00 2022,???????? dÈj‡ le vaccin contre le papillomavirus couvre peu de souches et en plus il est pas safe #Gardasil #SEP #ARNm,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#SEP,#ARNm,,,,,,,,,,,,,,,,,,,,,,1.6012605077043484e+18,,,,,True,e785b87d,fr,1
127,360,Sat Jan 14 17:38:00 +00:00 2023,"Abomination?"" Un vaccin pourri qu'ils veulent rendre obligatoire??  Par bienveillance??Et pour la scieeeeaaaaoooonce?? #SauvonsLesJeunes??#Pfizer #COVID19 #vaccins #EffetsSecondairesvaccins19 #gardasil #Cancer #spike #HPVvax#papillomavirus""#JusticePourLesSuspendus",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#SauvonsLesJeunes,#Pfizer,#COVID19,#vaccins,#EffetsSecondairesvaccins19,#gardasil,#Cancer,#spike,#HPVvax,#papillomavirus,#JusticePourLesSuspendus,,,,,,,,,,,,,,1.6143159947757975e+18,,,,,False,9d484c58,fr,0
128,366,Thu Mar 09 19:25:00 +00:00 2023,"#Gardasil """"""""Enfin les chiffres publiÈs ne concernent que la baisse du nombre d'HPV il y a 150 souches et les  vaccins n'en comportent que 4 ‡ 9",4,,,,,,,,,,,,,,,,,0,0,0,03fbc1f4,930d0858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6339117937718395e+18,,,,,False,03fbc1f4,fr,6
129,369,Thu Dec 29 20:39:00 +00:00 2022,"Pourtant la question Ètait dÈj‡ posÈe avec le #Gardasil et il avait dÈj‡ perdu son examen de passage ‡ mes yeux, ceci bien avant les actuels #dealers #Pfizer",2,,,,,,,,,,,,,,,,,0,0,0,43504360,26edaa4a,c8f7c8bf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Gardasil,#dealers,#Pfizer,,,,,,,,,,,,,,,,,,,,,,1.6085633085246095e+18,,,,,False,6acd78cd,fr,3
130,370,Mon Dec 19 22:27:00 +00:00 2022,aimsib.org/2022/12/18/gardasÖ #gardasil vos enfants comme du bÈtail,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.604966734569644e+18,https://www.aimsib.org/2022/12/18/gardasil-vos-enfants-comme-du-betail/,,,,False,d645f53d,fr,1
